file_number,message_id,title,author
104181,message #318148,Disable logging,Raheel Ashraf
104182,message #318151,XML Editor plugin,Tex Twil
104183,message #318154,Setting parameters via API,Eclipse User
104184,message #318162,Pagebreak in cross tab,Eclipse User
104185,message #318163,Problems with jar files,Eclipse User
104186,message #318169,"Does BIRT 2.2 support ""named"" parameters of data sets?",Maged Elaasar
104187,message #318171,crosstab refresh data cube,Eclipse User
104188,message #318173,Adding an encrypted password to a custom ODA implementation.,Eclipse User
104189,message #318178,[DataBinding] conceptual questions +,Andrey Tarantsov
104190,message #318179,Putting labels as title in dimensions' crosstabs,Hans
104191,message #318182,JBoss Deployment,Alex
104192,message #318185,Why my builder constructor is called before my plugin constructor ?,Eclipse User
104193,message #318190,Eclipse display issue on vista 64 ultimate,Eclipse User
104194,message #318194,[Databinding] Bug in UpdateListStrategy,Eclipse User
104195,message #318195,Fast First Page,Eclipse User
104196,message #318196,multiple masterpages (page orientation),Eclipse User
104197,message #318200,How to say birt don't count pages,Eclipse User
104198,message #318201,PDE versions in update site,Tex Twil
104199,message #318202,Show BIRT editor preview tab in RCP,Anders Vegh
104201,message #318205,How does my plugin know if it's running headless?,Martin Oberhuber
104202,message #318207,"Is there a ""Blacklist"" for Eclipse/OSGi to deny starting some plugins?",Martin Oberhuber
104203,message #318213,Proper way to get plugin ID,Eclipse User
104204,message #318216,Compatibility between 2.2.1 and 2.3,Hans
104205,message #318219,"Where are the ""JSF Snippets""?",Paul E. Keyser
104206,message #318220,Table styles help needed,Raheel Ashraf
104207,message #318221,"""Owner Draw""?",Paul E. Keyser
104208,message #318227,[DataBinding] No IObservableFactory for table details?,Juergen King
104209,message #318228,To Jason : XML DataSet Problem,Eclipse User
104210,message #318229,Making a Custom New Project Wizard,Eclipse User
104212,message #318232,Set a XML DataSource Programmatically,Eclipse User
104213,message #318237,open xml file - expanded,Al Mising name
104215,message #318246,XML development with eclipse page problems,Al Mising name
104216,message #318248,Plug-in not available as bundle,Eclipse User
104217,message #318253,open an object with an editor,Eclipse User
104218,message #318263,[Compare] Change Request,Eclipse User
104219,message #318282,3.3 Refactor Rename problem,Michael Bartl
104220,message #318283,"[AbstractReconciler] Bug with nonIncremental reconcilers, some changes are not reconciled",Eclipse User
104221,message #318288,Any simple way to resize the width of a Label?,Eclipse User
104222,message #318289,[Databind] TableViewColumn and the ObservableMaps,Eclipse User
104223,message #318291,what is semantic of secondary-id in View with allowMultiple=true?,Paul E. Keyser
104224,message #318294,How to relaunch eclipse.exe,Eclipse User
104225,message #318295,How to declare an Action to an existing Command?,Kristof Szabados
104226,message #318300,RCP application opens multiple times when opening outside eclipse,Eclipse User
104227,message #318304,Determine SourceViewer in CompareEditorInput.registerContextMenu,Ramil Galiev
104228,message #318305,org.apache.ant plugin version,Nicolas Le Gland
104229,message #318308,How to use Databinding in a program based on rcp,Eclipse User
104230,message #318310,HippieProposalComputer,Eclipse User
104231,message #318311,Custom source providers for core expressions,Kris Klindworth
104232,message #318315,how to find out programmatically if a bundle is in workspace or target platform?,ken zhang
104233,message #318316,IWizardPage question,Eclipse User
104234,message #318326,is .log a roll over log ?,Christophe Elek
104235,message #318329,best way to have users dl required plugins for my update site?,Eclipse User
104236,message #318330,ANT Problem: failed to create task or type scp,Bill Winspur
104237,message #318332,Move to Eclipse 3.3 - do I have to reinstall all of my plugins?,Eclipse User
104238,message #318333,Move to Eclipse 3.3 - do I have to reinstall all of my plugins?,Eclipse User
104239,message #318334,Move to Eclipse 3.3 - do I have to reinstall all of my plugins?,Eclipse User
104240,message #318335,Move to Eclipse 3.3 - do I have to reinstall all of my plugins?,Eclipse User
104241,message #318336,Update from Eclipse 3.2.2 to Eclipse 3.3: do I have to reinstall plugins?,Eclipse User
104242,message #318339,How to use Databinding in a rcp,Eclipse User
104243,message #318340,How to use Databinding in rcp,Eclipse User
104244,message #318345,Using FocusCellOwnerDrawHighlighter with OwnerDrawLabelProvider,Eclipse User
104245,message #318346,java.lang.NoClassDefFoundError: org/eclipse/pde/internal/ui/editor/plugin/ManifestEditor,Eclipse User
104246,message #318357,How to create Feature patch in eclipse,swetha 
104247,message #318362,"Can I open an editor on a new workspace file, without actually creating it?",Eclipse User
104248,message #318364,Perspective,Eclipse User
104249,message #318365,recursive file copy from bundle,Eclipse User
104250,message #318367,adding project nature Image,Eclipse User
104251,message #318368,adding project nature Image,Eclipse User
104252,message #318371,explicit initialization of local variable,Al Mising name
104253,message #318378,How to set global action handler for a RetargetAction in an editor part?,David BY Chan
104254,message #318380,Trace varable for scheduler plugin,Rajesh Adukkadukkath
104255,message #318381,[org.eclipse.help.toc] How to specify the order of primary books,Eclipse User
104256,message #318382,Removal of unused code.,Phill Perryman
104257,message #318383,Split editor window in JDT plugin,Eclipse User
104258,message #318384,Create IMarkers that gets added to the 'Tasks' view,Remy Suen
104259,message #318386,Newbie questions,Eclipse User
104260,message #318389,"Looking for <activeWhen> ""true"" expression",Robert Jaemmrich
104261,message #318390,Eclipse can not start up with -Xmx1024m,Eclipse User
104262,message #318391,How to set the default URL of the internal web browser,Eclipse User
104263,message #318393,Why I only can modify the first column in tableviewer of Eclipse3.3,Eclipse User
104264,message #318396,reference/import problem between plugins,Michael Moser
104265,message #318399,Exception thrown when uninstalling a feature containing an install handler,Eclipse User
104266,message #318400,Change in state to IPropertySource,Stuart Pond
104267,message #318404,RCP application and config file,Eclipse User
104268,message #318407,Conflict in antlr versions.,Franck DubÃ©
104269,message #318408,use of IStartUp in 3.3,Eclipse User
104270,message #318423,"3.3 eclipse first hangs, then crashes",Eclipse User
104271,message #318436,Advice request - removing old plugin,Etienne Lacombe
104272,message #318437,download stats for eclipse 3.3,Eclipse User
104273,message #318441,Switch Workspace suggestion,Malcolm Ryan
104274,message #318442,cvs api programming examples,Eclipse User
104275,message #318445,Code assist with double entries,Heiko
104276,message #318446,Partitioning-problem,Eclipse User
104277,message #318447,Size of images in Outline view,Harald Krapfenbauer
104278,message #318448,configurable external program /editor launcher,Eclipse User
104279,message #318452,DefaultClassLoader can't find class,Eclipse User
104280,message #318457,plugin loading insode my rcp,emanuele
104281,message #318461,Problems with 3.3 PDE editor,Dominic Hanlan
104282,message #318463,FormEditor - setPartName,Eclipse User
104283,message #318466,Ctrl + S for a view,Eclipse User
104284,message #318468,Platform Webinar,Lynn Gayowski
104285,message #318483,"Eclipse flags error on html file, but htmltidy does not",Al Mising name
104286,message #318484,Why is that eclipse.exe is not showing final binaries deployed for headles builds..,sck
104287,message #318488,Opening Multiple instances of a View,Eclipse User
104288,message #318491,Query -> Available Items; DB2 JDBC,Eclipse User
104289,message #318492,Problem with plugin,Vijayan
104290,message #318493,BIRT 2.2.1 Chart Run Time Error,Puttappaiah Muni
104291,message #318496,Native windows dll access problem from PlugIn,Eclipse User
104292,message #318497,Need help on setting up to use Weblogic Connection Pool,Eclipse User
104293,message #318499,TextEditor wrong font problem,Eclipse User
104294,message #318502,Making a FormEditor readonly,Eclipse User
104295,message #318504,How to read the data from emf,Li Junhong
104296,message #318506,How to read the data from emf file for a script DataSet,Li Junhong
104297,message #318507,RCP & piracy,Piotr GÃ³rny
104298,message #318508,JTextPane setEditable doesn't work,Eclipse User
104299,message #318514,XLS export & cell format,Alex Gfeller
104300,message #318521,Incompatibilities ant Saxon8 (xpath)?,Eclipse User
104301,message #318527,"java.lang.NullPointerException,	at org.eclipse.birt.chart.factory.Generator.getRowExpressions",Eclipse User
104302,message #318532,fireSuspendEvent problem,Eclipse User
104303,message #318535,Disable logging,Raheel Ashraf
104304,message #318541,Setting parameters via API,Eclipse User
104305,message #318546,manipulating source files changes,Eclipse User
104306,message #318548,Pagebreak in cross tab,Eclipse User
104307,message #318551,IProject#open() causes OutOfMemoryError?,Eclipse User
104308,message #318556,"Does BIRT 2.2 support ""named"" parameters of data sets?",Maged Elaasar
104309,message #318558,crosstab refresh data cube,Eclipse User
104310,message #318560,Adding an encrypted password to a custom ODA implementation.,Eclipse User
104311,message #318561,Custom action contribution on F5,Eclipse User
104312,message #318562,Recommended way to debug improper workbench shutdown?,Joe Toomey
104313,message #318564,edit code formatter for comments,Al Mising name
104314,message #318565,Disable builder invocation when new nature is added?,Chris W
104315,message #318566,Putting labels as title in dimensions' crosstabs,Hans
104316,message #318569,JBoss Deployment,Alex
104317,message #318572,how to programmatically open an editor without importing its plugin?,Paul E. Keyser
104318,message #318574,Globalizing site.xml,Eclipse User
104319,message #318580,Mac color scheme,Eclipse User
104320,message #318586,Fast First Page,Eclipse User
104321,message #318588,multiple masterpages (page orientation),Eclipse User
104322,message #318592,How to say birt don't count pages,Eclipse User
104323,message #318593,copy-paste issues,Maik Beckmann
104324,message #318594,Show BIRT editor preview tab in RCP,Anders Vegh
104326,message #318598,The project was not built since the source file ... could not be read,fordkp Mising name
104327,message #318600,Configuration best practices,Asaf
104328,message #318602,Re: Problem in using setFocus() method from Viewpart class,Zouaoui Anis
104329,message #318607,Compatibility between 2.2.1 and 2.3,Hans
104330,message #318608,CVS-Plugin uses the wrong encoding when reading the Entries files in a dual-boot system (windows/lin,Mads Stavang
104331,message #318611,Table styles help needed,Raheel Ashraf
104332,message #318619,To Jason : XML DataSet Problem,Eclipse User
104334,message #318623,Set a XML DataSource Programmatically,Eclipse User
104335,message #318634,"FormEditor, FormPage contents",Eclipse User
104337,message #318639,InstructionPointer Annotation question,Eclipse User
104338,message #318642,[forms] Replacing the empty page in MasterDetailsBlock,Eclipse User
104339,message #318643,Workbench layout issue with version 3.2.2,AK
104340,message #318645,java.lang.NoClassDefFoundError  in 3.3 and not in 3.2.2,Franck DubÃ©
104341,message #318650,Property tester for active perspective?,Javier Pedemonte
104342,message #318652,Re: TabbedPropertySheetPage,Alex Nan
104343,message #318655,copying plugins,Eclipse User
104344,message #318657,How to leverage existing CompareEditorInput implementation (ResourceCompareInput),Eclipse User
104345,message #318661,[Databinding] Supporting deselection in ComboViewers,Eclipse User
104346,message #318662,View/Editor Part - short question,Eclipse User
104347,message #318668,Export Wizard,Eclipse User
104348,message #318671,"Missing feature in ""Help -> About Eclipse SDK -> Feature Details""",Eclipse User
104349,message #318675,test,AK
104350,message #318684,Plugin Extension problem,Eclipse User
104351,message #318687,Define Server window empty,Eclipse User
104352,message #318692,Contribute to Eclipse's Java editor,Werner Janjic
104353,message #318712,[forms] Any way to make the sash divider visible in a MasterDetailsBlocl?,Eclipse User
104354,message #318721,Suspend IncrementalProjectBuilder?,Chris W
104355,message #318722,"'Unknown extension point' problem on 3.3 RedHat 5, not on 3.2",Eclipse User
104356,message #318726,Find the IType for a class,Eclipse User
104357,message #318729,A View is not able to be a selection provider?,Eclipse User
104358,message #318730,"Can I UN-install new features in ""Software Updates""-""Find and Install"" ?",Eclipse User
104359,message #318738,Problem with LaunchView not updating,Eclipse User
104360,message #318740,OS X  - Find Dialog Forgets Settings,Eclipse User
104361,message #318744,[Databinding] Responsibility of target/model Observable disposal,Eclipse User
104362,message #318748,Unhiding a view linked to the focused view,Eclipse User
104363,message #318749,[Databinding] validateTargetToModel() works only in asyncExec() and initial validation state is inco,Eclipse User
104364,message #318750,Overlay image on named folder?,Chris W
104365,message #318751,Can I set the positon of the image of a table item?,Eclipse User
104366,message #318752,How to use project dependent resource?,Eclipse User
104367,message #318755,CommonNavigator - context help?,Adam Cabler
104368,message #318756,Memory management bug in Europa?,Eclipse User
104369,message #318768,Bundle-SymbolicName syntax,Eclipse User
104370,message #318770,Editor not closing after corresponding file is deleted from navigator,Eugene 
104371,message #318779,project decorator!!,Eclipse User
104372,message #318782,Difference betn eclipse 3.2.1 and 3.3,Eclipse User
104373,message #318786,Declarative Services vs Extension Points,Eclipse User
104374,message #318792,Eclipse UI issue on Linux - Zip file creation,Rashmy A
104375,message #318793,[Databinding] Observing checked Items in a TableViewer with SWT.CHECK,Eclipse User
104376,message #318796,How to properly build an IStructureComparator node tree,Eclipse User
104377,message #318802,How to get HTML out of the a documentation plugin?,Alex Le
104378,message #318805,core.runtime.compability required?,Eclipse User
104379,message #318806,[Databinding] WizardPageSupport not reporting exceptions,Eclipse User
104380,message #318808,multiple versions of xercesImpl.jar,Eclipse User
104381,message #318809,PropertySheetPage#refresh,Eclipse User
104382,message #318810,[Databinding] Master-Detail in table,Eclipse User
104383,message #318812,getEditorInput() in Texteditor constructor,Eclipse User
104384,message #318815,Re: How to wrap an editorContribution in an actionSet?,Paul Webster
104385,message #318818,New menus perspective aware,Nicolas Bihan
104386,message #318820,Adding Tasks to the TaskList using TODO,Franck DubÃ©
104387,message #318821,installing platform and plugins in a simlinked directory,Edoardo Comar
104388,message #318828,changes in source files,Eclipse User
104389,message #318829,Question about checkbox context menu,Eclipse User
104390,message #318831,Get the number of lines in a Java file,Eclipse User
104391,message #318832,SafeRunnable and ListenerList remove of listener on Exception,Philipp Kursawe
104392,message #318833,Resource-dependent Lifecycle management,Cameron Bateman
104393,message #318835,Dialog with progress bar or status bar,Eclipse User
104394,message #318838,Read CVS console contents?,Trent Ohannessian
104395,message #318843,Adding a Preference Page to an Existing Category,Jon Buck
104396,message #318844,Any way to place text annotations *behind* the text?,David Coppit
104397,message #318849,BundleLoader problem,Snjezana Peco
104398,message #318850,Null pointer in Context help - Eclipse 3.3,Eclipse User
104399,message #318855,How to change the height of a Toolbar?,Eclipse User
104400,message #318856,Editing Import Wizard,Eclipse User
104401,message #318857,How to Tile Editors,Tim Shelley
104402,message #318860,java.lang.ClassNotFoundException with Eclipse 3.3 and CDT 4,Virender Kumar
104403,message #318861,Problems view: How to group items programmatically?,Harald Krapfenbauer
104404,message #318865,MultiPageEditorActionBarContributor action,Eclipse User
104405,message #318871,how to add a library to my web application?,Steffen
104406,message #318875,Get active workbench part in Command IHandler,Philipp Kursawe
104407,message #318877,Source for the minimal Eclipse configuration,Eclipse User
104408,message #318878,Debug View lost selection on stepping,Eclipse User
104409,message #318888,Query -> Available Items; DB2 JDBC,Eclipse User
104410,message #318891,BIRT 2.2.1 Chart Run Time Error,Puttappaiah Muni
104411,message #318892,Packaging third-party libraries as plugins,Eclipse User
104412,message #318895,Need help on setting up to use Weblogic Connection Pool,Eclipse User
104413,message #318897,Can CompareEditorInput be used with logical model content,Eclipse User
104414,message #318899,Converting tabs to spaces - multiline indent,Eclipse User
104415,message #318904,How to read the data from emf,Li Junhong
104416,message #318905,ProgressMonitorDialog error in 3.3,Eclipse User
104417,message #318906,How to read the data from emf file for a script DataSet,Li Junhong
104418,message #318907,Source for Ant Build action,Tanmay Sinha
104419,message #318911,SWT_AWT.getFrame(shell) always returns null,Eclipse User
104420,message #318913,Re: TabbedPropertySheetPage,Alex Nan
104421,message #318914,Highlight text in Editor,Nir Z
104422,message #318915,XLS export & cell format,Alex Gfeller
104423,message #318918,Keep editor actions active when focus is on properties view,Eclipse User
104424,message #318926,Team APIs: starting point for new provider / synchronizer,Franck Mising name
104425,message #318928,Dude - where's my Local History?,Eclipse User
104426,message #318929,"java.lang.NullPointerException,	at org.eclipse.birt.chart.factory.Generator.getRowExpressions",Eclipse User
104427,message #318937,Disable logging,Raheel Ashraf
104428,message #318943,Setting parameters via API,Eclipse User
104429,message #318952,Pagebreak in cross tab,Eclipse User
104430,message #318960,"Does BIRT 2.2 support ""named"" parameters of data sets?",Maged Elaasar
104431,message #318961,How to open a view before application runs?,Eclipse User
104432,message #318962,crosstab refresh data cube,Eclipse User
104433,message #318964,Adding an encrypted password to a custom ODA implementation.,Eclipse User
104434,message #318965,Re: Add menus to another menu from another plugin,Paul Webster
104435,message #318967,Putting labels as title in dimensions' crosstabs,Hans
104436,message #318971,JBoss Deployment,Alex
104437,message #318976,What kind of schedulingrule to use?,Eclipse User
104438,message #318978,Eclipse 3.1.1 adding dollar signs to a classfile name,Eclipse User
104439,message #318990,Fast First Page,Eclipse User
104440,message #318992,multiple masterpages (page orientation),Eclipse User
104441,message #318996,How to say birt don't count pages,Eclipse User
104442,message #318998,Show BIRT editor preview tab in RCP,Anders Vegh
104443,message #319000,Wrong results in crosstab,Hans
104444,message #319001,Why is WriteableSet not serializable ?,Eclipse User
104445,message #319004,Update error: Digest could not be parsed,Eric Tiffany
104446,message #319009,"Why would a Marker's ""Go To"" not focus on line # in the editor?",Chris W
104447,message #319012,Compatibility between 2.2.1 and 2.3,Hans
104448,message #319017,Table styles help needed,Raheel Ashraf
104449,message #319020,CommonNavigator and Properties View,Eclipse User
104450,message #319027,To Jason : XML DataSet Problem,Eclipse User
104452,message #319030,Progress monitor: why sub-task names are ignored?,Vladimir Grishchenko
104453,message #319031,Set a XML DataSource Programmatically,Eclipse User
104454,message #319039,How to programatically create a JAR file?,Eclipse User
104455,message #319041,Eclipse crashes,Eclipse User
104457,message #319048,wizard importing directory,Eclipse User
104458,message #319049,German Umlaute in org.eclipse.help.toc,Eclipse User
104459,message #319050,[Databinding] How to I create an ObservableValue from a Bean,Thomas Schindl
104460,message #319058,"How to delete ""*"" from editor's title?",Eclipse User
104461,message #319063,Indenting templates?,Kristof Szabados
104462,message #319064,Can't create a launch shortcut...,Franck DubÃ©
104463,message #319068,Xms1024m -Xmx1024m,Al Mising name
104464,message #319077,FormToolkit rendering differences,Eclipse User
104465,message #319080,wizard getNextPage - help!!!,Ivan Bojer
104466,message #319085,Extending the CVS plugin,Brian Mauter
104467,message #319086,Extending the CVS plugin,Brian Mauter
104468,message #319088,ProgressBar with TavbleViewer,Eclipse User
104469,message #319093,[DataBinding] Cannot get selection from List,Philip Mayer
104470,message #319099,Uncaught Runtime Exceptions,Bill Winspur
104471,message #319103,Declare ILightweightLabelDecorator in dialog tree,Eclipse User
104472,message #319104,Launching an ant script programmatically,Eclipse User
104473,message #319105,eclipse on Windows vs. Linux,Eclipse User
104474,message #319106,monitor sometimes doesn't response to cancel request,Eclipse User
104475,message #319109,[Update manager] Install/Updat new plugin version doesn't remove old plugin jars,Eclipse User
104476,message #319113,standaloneUpdate gives strange return code,Eclipse User
104477,message #319115,how to add the elements to table in wizard,Eclipse User
104478,message #319116,Unknown Extension Point in Linux,Eclipse User
104479,message #319117,Access restriction rules with Eclipse Europa,Eclipse User
104480,message #319119,Javadocs for eclipse API,Eclipse User
104481,message #319130,Getting Active Page problem,Eclipse User
104482,message #319133,Getting the project location absolute path,Eclipse User
104483,message #319135,Eclipse Ant running XSL breaks with java6,Barry Searle
104484,message #319138,[DataBinding] Bind multiple classes to a single Tableviewer,Eclipse User
104485,message #319143,Performance problem with table viewer sorting,Bryan Hunt
104486,message #319144,Errors Using Archive Site Created by Eclipse,Eclipse User
104487,message #319145,Ability to Track Installs/Downloads from Remote Site,Eclipse User
104488,message #319147,TableViewer column image problem,Eclipse User
104489,message #319151,Where do I go?,Eclipse User
104490,message #319157,Print to File - problems!,Glenn Dollard
104491,message #319168,TableViewer not perserving selection after sort?,Bryan Hunt
104492,message #319175,short cut key for File->New,Eclipse User
104493,message #319178,Preferences Dialog - can i remove/disable the filter?,Conor O'Mahony
104494,message #319181,Launcher quits,Eclipse User
104495,message #319183,Supported method for programmatically adding launch configurations?,Jeff Care
104496,message #319188,Updates to local extension not loading newer version,Mike Bourgeois
104497,message #319189,Using ECF creating new projects fails in Eclipse 3.3,Aleksandr Kravets
104498,message #319191,load an IResource from a project relative path,Eclipse User
104499,message #319194,Navigate->Open Type won't work for some classes,Eclipse User
104500,message #319200,How to: org.eclipse.ui.menus + only one menu for several menu contribution,Eclipse User
104501,message #319201,Common Navigator Framework,Alessandro Fredianelli
104502,message #319206,Formatter: line unwrapping,egor s. kolesnikov
104503,message #319209,Strange differences between two eclipse installations...,Michael Moser
104504,message #319212,Junit: ClassNotFoundException,Svenja Wendler
104505,message #319215,Problem deploying plugin,Eclipse User
104506,message #319234,my first plugin,Brian Mauter
104507,message #319235,Adding sub-menu to action,Franck DubÃ©
104508,message #319242,Need Sample Code Snippets for FileDiff and FileMerge using eclipse compare package,Eclipse User
104509,message #319245,(How to interpret this error) package uses conflict,Eclipse User
104510,message #319246,Eclipse was hung at ThreadJob.joinRun(),Eclipse User
104511,message #319251,TextConsoleViewer Modification,Gary Duprex
104512,message #319252,Eclipse WebStart (non-RCP),zahi chemaly
104513,message #319260,Re: How to control status bar height?,Paul Webster
104514,message #319267,TreeViewer performance,Eclipse User
104515,message #319272,[jface] ComboBoxCellEditor activation with EditingSupport API,Will Horn
104516,message #319277,Launch an eclipse product with a specific JVM,Eclipse User
104517,message #319282,Query -> Available Items; DB2 JDBC,Eclipse User
104518,message #319286,BIRT 2.2.1 Chart Run Time Error,Puttappaiah Muni
104519,message #319290,Need help on setting up to use Weblogic Connection Pool,Eclipse User
104520,message #319292,[DataBinding] How to handle Date and Timestamp conversion?,Eclipse User
104521,message #319297,How to read the data from emf,Li Junhong
104522,message #319299,How to read the data from emf file for a script DataSet,Li Junhong
104523,message #319306,Eclipse 3.3. signed jars and java webstart,No real name
104524,message #319307,XLS export & cell format,Alex Gfeller
104525,message #319308,Action enablement and ResourceMapping,Mia Stern
104526,message #319311,Importing an external package into existing Eclipse plugin,Eclipse User
104527,message #319316,"java.lang.NullPointerException,	at org.eclipse.birt.chart.factory.Generator.getRowExpressions",Eclipse User
104528,message #319318,Running Eclipse 3.3 on HP-Itanium,No real name
104529,message #319322,Disable logging,Raheel Ashraf
104530,message #319323,Thread.getCurrentThread().getContextClassLoader().getResourceAsStream() in 3.3,exquisitus
104531,message #319326,Setting parameters via API,Eclipse User
104532,message #319330,[Update Manager]Uninstall problems,Choudary Kothapalli
104533,message #319331,Pagebreak in cross tab,Eclipse User
104534,message #319336,"Does BIRT 2.2 support ""named"" parameters of data sets?",Maged Elaasar
104535,message #319337,how to get an input file,beaperez Mising name
104536,message #319338,crosstab refresh data cube,Eclipse User
104537,message #319339,Adding an encrypted password to a custom ODA implementation.,Eclipse User
104538,message #319340,Thread safety of ProgressMonitorDialog$ProgressMonitor,Andrzej Cichocki
104539,message #319343,Putting labels as title in dimensions' crosstabs,Hans
104540,message #319346,[Databinding] Observing list of elements with certain,Roland Tepp
104541,message #319347,JBoss Deployment,Alex
104542,message #319358,Open a view relative to the java editor,Raheel Ashraf
104543,message #319362,Help toc file with only a link element,Eclipse User
104544,message #319364,Disable lazy creation of menu/toolbar actions?,Eclipse User
104545,message #319365,Fast First Page,Eclipse User
104546,message #319367,multiple masterpages (page orientation),Eclipse User
104547,message #319368,Scheduler pref is not setting with plugin_customization.ini file,Rajesh Adukkadukkath
104548,message #319370,How to say birt don't count pages,Eclipse User
104549,message #319372,Show BIRT editor preview tab in RCP,Anders Vegh
104550,message #319373,Eclipse Test Framework,Eclipse User
104551,message #319374,Wrong results in crosstab,Hans
104552,message #319381,Problem with visibleWhen in Menu Extension,James Leotta
104553,message #319383,Source version restriction per file,Sam Halliday
104554,message #319386,Compatibility between 2.2.1 and 2.3,Hans
104555,message #319389,Plugin missing  classes when  dev. Eclipse 3.3,mikael petterson
104556,message #319390,Table styles help needed,Raheel Ashraf
104557,message #319391,How can I hook the breakpoint view actions,Farokh Morshed
104558,message #319393,[DataBinding] Unable to bind Checkbox control to boolean property on model object.,Eclipse User
104559,message #319396,Problem with feature deployment,Dinesh Kumar
104560,message #319397,To Jason : XML DataSet Problem,Eclipse User
104562,message #319401,Set a XML DataSource Programmatically,Eclipse User
104563,message #319402,Ant Editor not working with dirty files,Eclipse User
104565,message #319418,how to read the extensions registry outside eclipse,Rashmy A
104566,message #319425,Adding a wizard to Project Explorer's New menu?,Eclipse User
104567,message #319426,input/output using files,Eclipse User
104568,message #319427,Navigator rename bug,Eclipse User
104569,message #319429,ScrolledComposite in a Dialog,John Lawrence
104570,message #319430,Opening an Editor on a (non-local) EFS FileStore,Eclipse User
104571,message #319438,Re: Can ContributionItem  have its own layout manager on statusline?,Paul Webster
104572,message #319440,WizardSelectionPage howto?,Claudio Weiler
104573,message #319441,ComboBoxCellEditor ignores SWT.TRAIL,Sandro Weiser
104574,message #319448,Text hovers for all editors,Florian
104575,message #319454,Jboss plugin for Eclipse 3.3 ?,David  Balažic
104576,message #319455,Caused by: java.lang.NoClassDefFoundError: junit/framework/TestListener,Eclipse User
104577,message #319457,nature not installing the builder or adding to the buildSpec,Brian Jakubik
104578,message #319458,nature not installing the builder or adding to the buildSpec,Brian Jakubik
104579,message #319460,Missing the old behavior to minimize/maximize a tabulator of a split editor,Thomas Schmiereck
104580,message #319463,Way to right-align StatusLine items?,Eclipse User
104581,message #319466,cannot change the contentMergeViewer defined for .java files,Ruben Laguna
104582,message #319467,JUnit 4 and Run As / JUnit Plug-in Test,Eclipse User
104583,message #319468,Home made update site: NullPointerException when selecting feature,Miles Daffin
104584,message #319469,"v3.3.0 SDK, two Uninstall item in Product Configuration",David  Balažic
104585,message #319470,Launching Framework / ClassLoader / Jar,Eclipse User
104586,message #319485,Targeting multiple platform versions from the same plugin codebase,Kristina Taylor
104587,message #319495,Activate CellEditor programmatically,Eclipse User
104588,message #319499,How to transfer the files????????,Eclipse User
104589,message #319500,How to start Eclipse by specifying eclipse.product?,zahi chemaly
104590,message #319502,Resources not being picked from folder in build.properties,exquisitus
104591,message #319505,Writing JUnit tests to test the outcome of a UIJob,Stefan Winkler
104592,message #319506,Accessing views of other plug-ins,Eclipse User
104593,message #319507,The plugin or fragment design decision,Pete Ellis
104594,message #319510,Restarting workbench with debugging enabled,Eclipse User
104595,message #319515,Library Projects,Steve Whatmore
104596,message #319518,"Virtual Tree , lazy content provider. How to add items ?",Eclipse User
104597,message #319526,How do I get Team synchronization info cleanly?,Jeff Johnston
104598,message #319529,How To Get Content Assist KeyBinding to Work in a Console,Eclipse User
104599,message #319530,Poor performance in Eclipse 3.3,James Leone
104600,message #319531,Trying to understand lead and usage of ElementTree and DeltaDataTree,Alain Picard
104601,message #319534,Meaning of  //$NON-NLS-1$,mikael petterson
104602,message #319539,Is it possible to navigate screens behind a JFace Wizard?,Eclipse User
104603,message #319540,Copy files out of Plugins programmatically,Eclipse User
104604,message #319547,ProgressView,Obelix95
104605,message #319548,Hyperlink Detection Issue,Eclipse User
104606,message #319554,[DataBinding] Integrating with undo/redo,Eclipse User
104607,message #319558,How can i receive a notify when user starts to edit a JAVA file,Eclipse User
104608,message #319559,popup menu contributor,Eclipse User
104609,message #319562,How to make simplest project wizard?,Eclipse User
104610,message #319563,java.lang.LinkageError: Class org/w3c/dom/NodeList violates loader constraints,No real name
104611,message #319566,How to dispose .project file from my project view?,Eclipse User
104612,message #319570,Eclipse 3.3 Cheat Sheets with Commands,Eclipse User
104613,message #319573,How to add JUnit classpath container when creating new Java project?,David BY Chan
104614,message #319574,"Starting application with Eclipse 3.3 throws ""No more handles""-error",Eclipse User
104615,message #319575,Assign keys to user defined action,Eclipse User
104616,message #319578,register IResourceChangeListener,Eclipse User
104617,message #319580,How to Add a Custom Debug View?,Joy Wang
104618,message #319586,Re: Detect if RCP application is already running,Conor O'Mahony
104619,message #319592,Wizard and JFace Data Binding,Eclipse User
104620,message #319593,SWT Wizard and JFace Data Binding,Eclipse User
104621,message #319600,Resource change event broadcast question,Eclipse User
104622,message #319612,Question about protecting data from JVM crash,Eclipse User
104623,message #319613,"Builders, Markers and Natures, but not with Resources",Eclipse User
104624,message #319614,visual editor for eclipse 3.3M?,Eclipse User
104625,message #319615,wich event is triggered from this,Eclipse User
104626,message #319616,LaunchDelegate + source computer/lookup,Eclipse User
104627,message #319624,Europa Discover site not working,Jeremy McJunkin
104628,message #319625,Plugins build paths Errors / Target platform plugins,No real name
104629,message #319626,[Update Manager] Disabling Prefs,Adam Cabler
104630,message #319627,Initializing java tooling hangs at 0%,Miles Daffin
104631,message #319629,TableViewer within a launch configuration,Derek Rea
104632,message #319634,wizards with left-side navigation links,Eclipse User
104633,message #319635,Build errors when Build eclipse 3.3 from source for HPUX platform,Hongying
