file_number,message_id,title,author,author_link,author_id
19429,message #62384,'Wildcard' key bindings?,Brent D. Metz,index.php?t=usrinfo&id=2710&,2710
19430,message #62385,JET root package not accessible,Eclipse User,/donate,0
19431,message #62386,How to get start ?,Eclipse User,/donate,0
19432,message #62389,My .project file disappeared,Eclipse User,/donate,0
19433,message #62393,Verification Hook class problem in Linux,Heidi Gumpert,index.php?t=usrinfo&id=25228&,25228
19434,message #62396,Problems with launching Eclipse 3.1M6 on x86_64 Linux Box,Eclipse User,/donate,0
19435,message #62397,"""Assigned to:"" field disabled on an existing task.  Why?",outre,index.php?t=usrinfo&id=56750&,56750
19436,message #62398,pdf images ??,Andres Felipe Gomez M,index.php?t=usrinfo&id=19011&,19011
19437,message #62400,Open .php in Eclipse/PDT,Eclipse User,/donate,0
19438,message #62402,[Announce] MDT OCL 1.3.0 I200809211644 is available,Eclipse User,/donate,0
19439,message #62405,[emf.validation.ocl] Custom EnvironmentFactory for OCL constraints,Radomil Dvorak,index.php?t=usrinfo&id=21569&,21569
1944,message #5574,new wsad based on 2.1? when?,Luca Davanzo,index.php?t=usrinfo&id=1071&,1071
19440,message #62408,Missing an announce newsgroup,Jimisola Laursen,index.php?t=usrinfo&id=4597&,4597
19441,message #62411,inter-model references - java code,Eclipse User,/donate,0
19442,message #62416,Newbie Question -- compiling the SWT examples,Eclipse User,/donate,0
19443,message #62419,WYSIWYG Editors for HTML/JSP/CSS,SÃ©bastien Alonzo,index.php?t=usrinfo&id=41097&,41097
19444,message #62421,os x + eclipse 3.02 = no app icon or tabbing to it. HELP!,Eclipse User,/donate,0
19445,message #62422,WikiText and EFS,yaumunlam ,index.php?t=usrinfo&id=7027&,7027
19446,message #62423,PShelf tabbing trhough Items,Elisa G,index.php?t=usrinfo&id=59069&,59069
19447,message #62424,Multi-dirrectory output,Eclipse User,/donate,0
19448,message #62425,Problem exporting OCL interpreter example,Eclipse User,/donate,0
19449,message #62433,access protected method in test plugin,Wang Qiangsheng,index.php?t=usrinfo&id=15285&,15285
1945,message #5575,VE do not work with Eclipse fpr OSX,Eclipse User,/donate,0
19450,message #62434,[Announce] M2T XPAND 0.7.0RC4 is available,Patrick Schoenbach,index.php?t=usrinfo&id=17407&,17407
19451,message #62441,Sending data to File disables views?,Eclipse User,/donate,0
19452,message #62445,Good javascript editor,Eclipse User,/donate,0
19453,message #62446,Unable to re-assign bug to a different person in Mylyn,outre,index.php?t=usrinfo&id=56750&,56750
19454,message #62447,Download Nebula,T. Wilhelm,index.php?t=usrinfo&id=58789&,58789
19455,message #62450,Xtext Editor as a standalone application?,Eclipse User,/donate,0
19456,message #62453,some question about resource registry,lizzz,index.php?t=usrinfo&id=43552&,43552
19457,message #62454,Compartment without containment,Jinchao (Joseph),index.php?t=usrinfo&id=20270&,20270
19458,message #62459,[ATL]UML Models and Java Models,Eclipse User,/donate,0
19459,message #62460,org.eclipse.update.configurator fails with auto-installing,Martin Schikowski,index.php?t=usrinfo&id=21628&,21628
19460,message #62467,Multiple data sources in a report table ?,James Tan,index.php?t=usrinfo&id=48336&,48336
19461,message #62470,"installed log4j plugin, but...",Al Mising name,index.php?t=usrinfo&id=14283&,14283
19462,message #62472,Associate an object to a connection as it's attribute,Eclipse User,/donate,0
19463,message #62473,[Xtext] MWE problem: Allowing backtracing in AntlrDelegating fragment yields to error,Eclipse User,/donate,0
19464,message #62477,J2ME,Eclipse User,/donate,0
19465,message #62480,Tile Editors in editorarea programmatically,MorPheus,index.php?t=usrinfo&id=5127&,5127
19466,message #62481,How to deal crash info with signal?,Eclipse User,/donate,0
19467,message #62486,HttpService: getRequestDispatcher returns null for different httpContext,Harald Niesche,index.php?t=usrinfo&id=3623&,3623
19468,message #62487,Where is the memory usage?,Eclipse User,/donate,0
19469,message #62490,Run configuration display in favorites menu?,Dennis E. Kubes,index.php?t=usrinfo&id=3042&,3042
1947,message #5582,Download VE - got 404 page not found.,Eclipse User,/donate,0
19470,message #62491,OutOfMemory while running FOP,Wins,index.php?t=usrinfo&id=17722&,17722
19471,message #62497,[Announce] MDT OCL 1.3.0M2 is available,Eclipse User,/donate,0
19472,message #62500,[xpand] Permission denied,Madhu Samuel,index.php?t=usrinfo&id=55604&,55604
19473,message #62502,Element in Metrics View,John Rager,index.php?t=usrinfo&id=31831&,31831
19474,message #62503,no SWT in my VE,Eclipse User,/donate,0
19475,message #62506,"where can I get the source code and Jar files for eclipse-- UI, SWT,...?",Hong Deng,index.php?t=usrinfo&id=5151&,5151
19476,message #62511,PDT 1.0.1 M1 - is delayed to 13-Dec,Assaf Almaz,index.php?t=usrinfo&id=33081&,33081
19477,message #62501,Using weaved plugin in eclipse,Eclipse User,/donate,0
19478,message #62514,Adding operation to ATL VM,Eclipse User,/donate,0
19479,message #62519,[XText] cross reference ... lazy,Michael Burkhardt,index.php?t=usrinfo&id=51800&,51800
19480,message #62516,Extension point Schemas Standard,Eclipse User,/donate,0
19481,message #62517,Intro comes up blank on win32,Dave Resch,index.php?t=usrinfo&id=21891&,21891
19482,message #62525,OCL rules processing classes on different packages,samuel,index.php?t=usrinfo&id=32152&,32152
19483,message #62529,"PDE Build, SVN and jar qualifiers",Matt Seashore,index.php?t=usrinfo&id=44951&,44951
19484,message #62530,WSDL model APIs,Eclipse User,/donate,0
19485,message #62532,questions on headless builds,Frank Sauer,index.php?t=usrinfo&id=3800&,3800
19486,message #62535,Help!What is the work around for open file in AGR?,simoom chen,index.php?t=usrinfo&id=26099&,26099
19487,message #62536,SetCommand and the XSDSimpleTypeDefinition LexicalFinal attribute,Dennis Fuglsang,index.php?t=usrinfo&id=3275&,3275
19488,message #62540,[Xtext] Ecore Metamodel Question,Eclipse User,/donate,0
19489,message #62545,Help! Eclipse M8 Editor can't display Locale Character,Eclipse User,/donate,0
1949,message #5592,svn metadata,Eclipse User,/donate,0
19490,message #62548,ExecutionStrategy.execute returns Collections.EMPTY_LIST,Eclipse User,/donate,0
19491,message #62551,Will the server-side stuff be out of incubation for 3.2?,Eclipse User,/donate,0
19492,message #62552,WikiText MarkupViewer and clickable image,yaumunlam ,index.php?t=usrinfo&id=7027&,7027
19493,message #62556,ClassNotFoundException though jar file is included.,Eclipse User,/donate,0
19494,message #62558,AGR incorrectly records non-UI (programmatic) action and playback fails,Lior David,index.php?t=usrinfo&id=26876&,26876
19495,message #62560,Problem in creating a basic chart,Eclipse User,/donate,0
19496,message #62563,[Announce] M2T XPAND 0.7.0RC5 is available,Patrick Schoenbach,index.php?t=usrinfo&id=17407&,17407
19497,message #62567,Publish files to (local) server,Eclipse User,/donate,0
19498,message #62568,Bug in displaying structure contents with debugger?,Eclipse User,/donate,0
19499,message #62573,Installation issue,Eclipse User,/donate,0
195,message #480,Why the difference?,Eclipse User,/donate,0
1950,message #5593,Web App Creation - Is It Possible?,Eclipse User,/donate,0
19500,message #62575,sse.ui.extendedconfiguration,Richard Rodseth,index.php?t=usrinfo&id=13914&,13914
19501,message #62577,WikiText background,yaumunlam ,index.php?t=usrinfo&id=7027&,7027
19502,message #62578,ERROR: Not implmented in this version  With xml Transform.,govind Mising name,index.php?t=usrinfo&id=58840&,58840
19503,message #62582,AGR: How to locate one widget in EditorPart when setting verfiy point,Cliff Liang,index.php?t=usrinfo&id=20717&,20717
19504,message #62585,XML generating wizard,Eclipse User,/donate,0
19505,message #62586,Can Validation handle inter-model constraints?,Eclipse User,/donate,0
19506,message #62588,[MOFScript] How to specify an enumeration literal in an expression?,Toñi Reina,index.php?t=usrinfo&id=42527&,42527
19507,message #62591,Remote debugging with multiple clients,mike gaÃ?mann,index.php?t=usrinfo&id=44291&,44291
19508,message #62592,Newbie Help with 1st OS X Install,Eclipse User,/donate,0
19509,message #62596,Label not associated with subject node,Eclipse User,/donate,0
1951,message #5600,Q: Can JDT API be used headless?,Frank Sauer,index.php?t=usrinfo&id=3357&,3357
19510,message #62598,how to debug/.options usage,Eclipse User,/donate,0
19511,message #62599,JSP compiler / Jasper bundle,Harald Niesche,index.php?t=usrinfo&id=3623&,3623
19512,message #62602,Message Conflict error in log,Hiren Patel,index.php?t=usrinfo&id=61357&,61357
19513,message #62604,Re: Nebula Grid - drag/autofill support requested,Thomas Schindl,index.php?t=usrinfo&id=10577&,10577
19514,message #62608,Can I append additional identifier data to a Resource ?,Campbell McCausland,index.php?t=usrinfo&id=3870&,3870
19515,message #62611,Problems with PDF,Eclipse User,/donate,0
19516,message #62614,local variable assignment pointcut in AspectJ?,Sunfire,index.php?t=usrinfo&id=52122&,52122
19517,message #62617,Eclipse not coming up!,Eclipse User,/donate,0
19518,message #62619,Visibility of interface operations to implementing classifiers,Linda Damus,index.php?t=usrinfo&id=10294&,10294
19519,message #62622,How to create Connection Figure like ...,Eclipse User,/donate,0
1952,message #5607,VE in WSAD 5.1 ?,SÃ©bastien Alonzo,index.php?t=usrinfo&id=41097&,41097
19520,message #62623,Tapestry + Hivemind + OSGI,Eclipse User,/donate,0
19521,message #62633,Extension element,tatini venkate,index.php?t=usrinfo&id=21221&,21221
19522,message #62635,Re: Generate Java code from UML model,Eclipse User,/donate,0
19523,message #62644,An open letter to the Eclipse Board of Directors,Scott Stanchfield,index.php?t=usrinfo&id=2437&,2437
19524,message #62646,Remote debugging step by step,Eclipse User,/donate,0
19525,message #62647,How to embedded the OSGi framework into the standalone application?,wei yan,index.php?t=usrinfo&id=15316&,15316
19526,message #62651,How to validate a NumberLiteral semantically?,Eclipse User,/donate,0
19527,message #62652,Vote for Tom Schindl!,Jacek Kolodziejczyk,index.php?t=usrinfo&id=19578&,19578
19528,message #62655,dragging outside area,Eclipse User,/donate,0
19529,message #62659,Strange DuplicateMappingException with Teneo,Sascha Theves,index.php?t=usrinfo&id=38825&,38825
1953,message #5609,Cannot set HTTP proxy,Eclipse User,/donate,0
19530,message #62662,Supported widget sets,Eclipse User,/donate,0
19531,message #62670,Newbie installation problem,Eclipse User,/donate,0
19532,message #62672,multiple versions of one bundle,Eclipse User,/donate,0
19533,message #62674,Contextual menu on a custom widget,Eclipse User,/donate,0
19534,message #62675,checkbox in Preferences dialog not worked with AGR,Eclipse User,/donate,0
19535,message #62677,Grid and StyledCellLabelProvider,Christian Hauser,index.php?t=usrinfo&id=6728&,6728
19536,message #62678,Retrieved result from IVMRunner exit,Roel De Meester,index.php?t=usrinfo&id=1024&,1024
19537,message #62682,Validating XML doc against its Schema,Eclipse User,/donate,0
19538,message #62687,AJDT New Feature of the Week: Greater control over advice markers,Sian January,index.php?t=usrinfo&id=12016&,12016
19539,message #62692,Is there a tutorial on OCL?,Eclipse User,/donate,0
19540,message #62708,"""undefined mysql_Connect()"" While using Eclipse on Mac OS X",Eclipse User,/donate,0
19541,message #62715,How to get all argument values?,Sunfire,index.php?t=usrinfo&id=52122&,52122
19542,message #62719,make file error,Eclipse User,/donate,0
19543,message #62721,Runtime options for AGR,Eclipse User,/donate,0
19544,message #62723,List listener problem,Christian,index.php?t=usrinfo&id=43769&,43769
19545,message #62725,Problem with my first update site,Dr. Michael Paus,index.php?t=usrinfo&id=1583&,1583
19546,message #62728,CDateTime: How to set value,Christian Hauser,index.php?t=usrinfo&id=6728&,6728
19547,message #62729,[JET] Problem with Jet editor in 3.5 RC4,Eclipse User,/donate,0
19548,message #62730,Some Basic Qs,Eclipse User,/donate,0
19549,message #62732,"Aptana, PDT and WampServer",Eclipse User,/donate,0
1955,message #5616,AST.parseCompilationUnit -> Unhandled exception caught in event loop,Martin Burger,index.php?t=usrinfo&id=6123&,6123
19550,message #62735,Does javah work?,Eclipse User,/donate,0
19551,message #62738,Multiple EOpposite?,Eclipse User,/donate,0
19552,message #62739,MarkupViewer and HyperlinkDetector,yaumunlam ,index.php?t=usrinfo&id=7027&,7027
19553,message #62742,Applet configuration,Eclipse User,/donate,0
19554,message #62749,Extending %PATH% in a launch configuration?,Eclipse User,/donate,0
19555,message #62751,What is the proper way to build the Eclipse jars?,Probir K Mukerjee,index.php?t=usrinfo&id=7252&,7252
19556,message #62753,[Announce] M2T XPAND 0.7.0 is available,Dennis Huebner,index.php?t=usrinfo&id=29441&,29441
19557,message #62756,TableColumn addition problems,Lrv,index.php?t=usrinfo&id=13124&,13124
19558,message #62757,teneo - two different hibernate databases in one ResourceSet,Andre Pareis,index.php?t=usrinfo&id=24502&,24502
19559,message #62759,"Word, Exce, export formatl ??",Andres Felipe Gomez M,index.php?t=usrinfo&id=19011&,19011
1956,message #5620,Extensionpoint for Bugtracker?,Andreas Herz,index.php?t=usrinfo&id=14486&,14486
19560,message #62760,Documentation,Martin Bartlett,index.php?t=usrinfo&id=41877&,41877
19561,message #62764,Integrating Jira using mylyn,Tejaswini,index.php?t=usrinfo&id=56977&,56977
19562,message #62769,AGR from JUnits,Eclipse User,/donate,0
19563,message #62771,Bring System.out.println  to console view,Eclipse User,/donate,0
19564,message #62772,Font size,Eclipse User,/donate,0
19565,message #62774,CompositeTable multi-selection?,Bryan Hunt,index.php?t=usrinfo&id=3599&,3599
19566,message #62775,[Announce] M2T releases with Galileo!,Paul Elder,index.php?t=usrinfo&id=9838&,9838
19567,message #62776,finding enclosed type of soap-encoded arrays,Randall Theobald,index.php?t=usrinfo&id=19499&,19499
19568,message #62781,LinkMap constraint not get evaluated at runtime,Eclipse User,/donate,0
19569,message #62783,Inconsisten Evaluation of OCL Constraint,sth2000,index.php?t=usrinfo&id=51580&,51580
19570,message #62786,Eclipse 3.2 M4 or M5 + Webstart -> Impossible !,Ivan Bojer,index.php?t=usrinfo&id=21489&,21489
19571,message #62788,Generate RAP from RCP application,Salwa Alzhmi,index.php?t=usrinfo&id=32235&,32235
19572,message #62789,View menuContribution always disabled,Alain Sahli,index.php?t=usrinfo&id=59959&,59959
19573,message #62790,!!help!!,Eclipse User,/donate,0
19574,message #62797,"""There are error(s) in Table:null "" ?",James Tan,index.php?t=usrinfo&id=48336&,48336
19575,message #62798,Cannot get the inserted element for Collection field,Sunfire,index.php?t=usrinfo&id=52122&,52122
19576,message #62815,Getting Started,Michael Giroux,index.php?t=usrinfo&id=9344&,9344
19577,message #62816,"""There are error(s) in Table:null "" ?",James Tan,index.php?t=usrinfo&id=48336&,48336
19578,message #62818,[Announce] MDT OCL 1.2.3 M200810101330 is available,Eclipse User,/donate,0
19579,message #62819,How do I determine the contributing bundle for a given extension,Tom Hofmann,index.php?t=usrinfo&id=4438&,4438
1958,message #5626,VE opening a preview window,Eclipse User,/donate,0
19580,message #62831,Where can I get Logic Sample source code,Eclipse User,/donate,0
19581,message #62834,[ATL]  get Source from Target,Javi,index.php?t=usrinfo&id=42450&,42450
19582,message #62835,[Announce] MDT OCL 1.3.0 I200810112129 is available,Eclipse User,/donate,0
19583,message #62840,can not access help contents,Hong Deng,index.php?t=usrinfo&id=5151&,5151
19584,message #62844,CDateTime issues since 26 January?,Liviu-Marian Negrila,index.php?t=usrinfo&id=26809&,26809
19585,message #62847,How to catch the program termination event?,Sunfire,index.php?t=usrinfo&id=52122&,52122
19586,message #62848,Where are the installation instructions for 1.0.1?,marko,index.php?t=usrinfo&id=19939&,19939
19587,message #62850,"[ATL] UML profiles, enumerations, same literals in in and out",Javi,index.php?t=usrinfo&id=42450&,42450
19588,message #62851,[Announce] OCL Updated for UML2 3.0,Eclipse User,/donate,0
19589,message #62854,[CORE] ClassInstanceCreation grammar question,David J. Orme,index.php?t=usrinfo&id=639&,639
1959,message #5630,self contained equinox based eclipse installer,Ferenc Boldog,index.php?t=usrinfo&id=39297&,39297
19590,message #62858,[Transaction] Command is not executed,Eclipse User,/donate,0
19591,message #62859,XtextResource to XMI,Eclipse User,/donate,0
19592,message #62860,Formatted Text Values - null values,Peter Pfeifer,index.php?t=usrinfo&id=49716&,49716
19593,message #62862,Eclipse 3.1 and BIRT 1.0.1RC1,David Trainor,index.php?t=usrinfo&id=17159&,17159
19594,message #62866,Accessing included/imported XSD in App Server environment,Eclipse User,/donate,0
19595,message #62867,[Xtext] Parsing example,Ahmed Ashour,index.php?t=usrinfo&id=15404&,15404
19596,message #62868,Missing files after generating the diagram code,Michael Moser,index.php?t=usrinfo&id=299&,299
19597,message #62879,Can we use JFace DataBinding with Grid?,Frank Du,index.php?t=usrinfo&id=54867&,54867
19598,message #62880,[XText] Custom fragments,Dakshinamurthy Karra,index.php?t=usrinfo&id=39465&,39465
19599,message #62882,Just a suggestion..,Matthew Hall,index.php?t=usrinfo&id=15157&,15157
196,message #486,IP Review completed for RSE - New M1 date April 21,Martin Oberhuber,index.php?t=usrinfo&id=13001&,13001
19600,message #62889,[Xtext] Linking & implied imports,John Bito,index.php?t=usrinfo&id=46140&,46140
19601,message #62890,GridTableViewer and sorting,Christian Hauser,index.php?t=usrinfo&id=6728&,6728
19602,message #62902,GridViewer - Getting notifed when a record gets invisible through vertical scrolling,Peter Pfeifer,index.php?t=usrinfo&id=49716&,49716
19603,message #62907,[XText] Generator properties,Michael Burkhardt,index.php?t=usrinfo&id=51800&,51800
19604,message #62908,Custom cellrenderer with wrong getColumn,David F.,index.php?t=usrinfo&id=60465&,60465
19605,message #62911,CalendarCombo - Clear date programmatically,Tom Seidel,index.php?t=usrinfo&id=27302&,27302
19606,message #62912,"GridTableViewer, Grid and SWT.VIRTUAL",Eclipse User,/donate,0
19607,message #62913,[XText] unknown behavior,Michael Burkhardt,index.php?t=usrinfo&id=51800&,51800
19608,message #62914,Issue with Grid widget,Marco Maccaferri,index.php?t=usrinfo&id=13761&,13761
19609,message #62923,Re: Horisontal scrolling during column draging,Eclipse User,/donate,0
1961,message #5655,"Question ""Do I have to create a new database table for every type of Artifact that I want to us",Donald Dunne,index.php?t=usrinfo&id=14198&,14198
19610,message #62924,[XText] Importing Ecore - EOF Error,Maurice O'Connor,index.php?t=usrinfo&id=52081&,52081
19611,message #62929,How to add context (popup) menus to the Grid column header?,Frank Du,index.php?t=usrinfo&id=54867&,54867
19612,message #62930,Workspace aware epackage registry available for download?,Christoph Kulla,index.php?t=usrinfo&id=63053&,63053
19613,message #62932,Boolean NOT assignment?,Jos Warmer,index.php?t=usrinfo&id=46197&,46197
19614,message #62935,MonthCalendar,Eclipse User,/donate,0
19615,message #62947,Table traverse by keeping pressed an arrow down/up key is too slowly for a big table.,Eclipse User,/donate,0
19616,message #62951,Manipulate row height in CompositeTable,Eclipse User,/donate,0
19617,message #62953,Making a custom GridItem,David F.,index.php?t=usrinfo&id=60465&,60465
19618,message #62957,GanttChart horizontal scroll fixed range,Matt Barry,index.php?t=usrinfo&id=40446&,40446
19619,message #62959,GanttChart additional zoom levels,Matt Barry,index.php?t=usrinfo&id=40446&,40446
1962,message #5656,Adding and editing annotations dynamically,No real name,index.php?t=usrinfo&id=54649&,54649
19620,message #62961,Building or downloading PShelf,Eclipse User,/donate,0
19621,message #62962,XText Grammer for String assignment,Idicula,index.php?t=usrinfo&id=66896&,66896
19622,message #62963,CDateTime display Time Zone,Eclipse User,/donate,0
19623,message #62967,NumPad Enter key in CDateTime,Eclipse User,/donate,0
19624,message #62973,[Grid] An editing issue in macosx,Frank Du,index.php?t=usrinfo&id=54867&,54867
19625,message #62985,org.eclipse.swt.nebula.snippets - Gantchart Examples in incorrect package,Lars Vogel,index.php?t=usrinfo&id=31345&,31345
19626,message #63002,Comment line rule in Xtext,Idicula,index.php?t=usrinfo&id=66896&,66896
19627,message #63005,CDateTime: Changing Icons,Tom Seidel,index.php?t=usrinfo&id=27302&,27302
19628,message #63009,Workflow for writing a value converter,Eclipse User,/donate,0
19629,message #63010,grid widget part of SWT,Mircea Luchian,index.php?t=usrinfo&id=45417&,45417
1963,message #5660,RAP in tomcat,Eclipse User,/donate,0
19630,message #63012,Providing hover documentation,Dénes Harmath,index.php?t=usrinfo&id=53935&,53935
19631,message #63014,"[Grid, GridViewer][PATCH] rowspan support",Claes Rosell,index.php?t=usrinfo&id=43459&,43459
19632,message #63021,Ecore meta model to Xtext grammar,Eclipse User,/donate,0
19633,message #63026,CDateTime used as cellEditor,Eclipse User,/donate,0
19634,message #63033,[Grid] setTopIndex without V_SCROLL,Thomas  ichstädt-Engelen,index.php?t=usrinfo&id=35861&,35861
19635,message #63039,makefile on cdt,Eclipse User,/donate,0
19636,message #63042,Configuration of Tomcat within Eclispe IDE,Eclipse User,/donate,0
19637,message #63045,"Updating plugins without using Update Sites, etc?",Bert Hyman,index.php?t=usrinfo&id=16474&,16474
19638,message #63046,Help: how to get calling class for static methods?,Sunfire,index.php?t=usrinfo&id=52122&,52122
19639,message #63048,"'Publish files to Server"" checkbox disappeared",Eclipse User,/donate,0
1964,message #5666,Meeting Announcement.,Steve Jerman,index.php?t=usrinfo&id=22377&,22377
19640,message #63047,Missing images when profiling Eclipse Application,Scott Hathaway,index.php?t=usrinfo&id=32187&,32187
19641,message #63050,Bugzilla voting,Eclipse User,/donate,0
19642,message #63053,Cross Project reference,Eclipse User,/donate,0
19643,message #63060,com.ibm.etools.webservice.*_1.0.3,Eclipse User,/donate,0
19644,message #63061,[Draw2d] Help with scrolling,Eclipse User,/donate,0
19645,message #63064,"Can't profile using the ""Getting Started"" tutoria;",Lisa Davis,index.php?t=usrinfo&id=26244&,26244
19646,message #63066,"""helloworld"" project from FAQ does not run",Eclipse User,/donate,0
19647,message #63071,Infinite build loop,David  Pérez,index.php?t=usrinfo&id=16102&,16102
19648,message #63072,Help me understand how to save,Eclipse User,/donate,0
19649,message #63074,Code Assist troubles in PHP Editor,Eclipse User,/donate,0
1965,message #5664,Connection Profile Sample Plug-in Available,Rob Cernich,index.php?t=usrinfo&id=15399&,15399
19650,message #63078,CDateTime release schedule?,Craig Foote,index.php?t=usrinfo&id=52764&,52764
19651,message #63079,I have found the execution log problem for AGR!,simoom chen,index.php?t=usrinfo&id=26099&,26099
19652,message #63084,Lomboz compatibility???,Eclipse User,/donate,0
19653,message #63085,Mylyn/Bugzilla Headless Usage,Gunnar Wagenknecht,index.php?t=usrinfo&id=590&,590
19654,message #63090,[ATL] Compiling outside eclipse (part II),Eclipse User,/donate,0
19655,message #63089,Seeing JARs in other plugins in M6,Pierce,index.php?t=usrinfo&id=62571&,62571
19656,message #63091,Synchronise TreeListener-Events between two Grids,Thomas  ichstädt-Engelen,index.php?t=usrinfo&id=35861&,35861
19657,message #63093,GLA: Is it extensible ?,Bertrand Quenin,index.php?t=usrinfo&id=22201&,22201
19658,message #63097,@DeclareParents,Eclipse User,/donate,0
19659,message #63098,hexadecimal format for variables,Eclipse User,/donate,0
1966,message #5672,test666,Eclipse User,/donate,0
19660,message #63104,How do I manipulate two metrics from two data sources in a report ?,James Tan,index.php?t=usrinfo&id=48336&,48336
19661,message #63107,Problem with runing AGR tests with Ant script without existing .metadata folder,Eclipse User,/donate,0
19662,message #63109,Problems moving to latest serverside OSGI code,Jim DAnjou,index.php?t=usrinfo&id=2088&,2088
19663,message #63108,Code Assist troubles,Eclipse User,/donate,0
19664,message #63110,Problem,Thomas Hartmann,index.php?t=usrinfo&id=42915&,42915
19665,message #63111,IDE hangs when renaming buttons,Eclipse User,/donate,0
19666,message #63118,Just a test,Eclipse User,/donate,0
19667,message #63115,Does Teneo deal with interfaces correctly?,Ilya Klyuchnikov,index.php?t=usrinfo&id=30984&,30984
19668,message #63122,"Failed to launch CDI Debugger: No symbol ""on"" in current context.",Eclipse User,/donate,0
19669,message #63123,Is there a way to make a call to the Eclipse Tomcat directly?,Probir K Mukerjee,index.php?t=usrinfo&id=7252&,7252
1967,message #5670,Commercial issues,Eclipse User,/donate,0
19670,message #63125,Acceleo QVTO Interop,Porter,index.php?t=usrinfo&id=61853&,61853
19671,message #63127,WHERE TO DOWNLOAD DOM.jar?,Eclipse User,/donate,0
19672,message #63131,Hyades and Weblogic 6.1,Eclipse User,/donate,0
19673,message #63132,XML Templates global or DTD specific?,Eclipse User,/donate,0
19674,message #63133,Splash Screen,Eclipse User,/donate,0
19675,message #63135,Textalignment in ColumnGroupHeader,Thomas  ichstädt-Engelen,index.php?t=usrinfo&id=35861&,35861
19676,message #63136,Build problems with converted projects,Don Nelson,index.php?t=usrinfo&id=18051&,18051
19677,message #63137,doubleclick on function opens function in other file,ivo bathke,index.php?t=usrinfo&id=35767&,35767
19678,message #63138,Could not update Mylyn weekly on Eclipse 3.5 (m3),Gilberto Olimpio,index.php?t=usrinfo&id=48536&,48536
19679,message #63139,Eclipse 3.0M8 - Problem with AJDT,Eclipse User,/donate,0
1968,message #5673,"Question ""Other Tools Sound Similar:  Why OSEE?""",Donald Dunne,index.php?t=usrinfo&id=14198&,14198
19680,message #63149,Performance problems,Eclipse User,/donate,0
19681,message #63151,Hiding duplicate records in detail row,Wins,index.php?t=usrinfo&id=17722&,17722
19682,message #63157,Change breakpoint image,Eclipse User,/donate,0
19683,message #63160,xtend SystemCommand in mwe,Andreas Graf,index.php?t=usrinfo&id=60727&,60727
19684,message #63161,Java Editor as my Figure,Eclipse User,/donate,0
19685,message #63166,compiling a single file,Eclipse User,/donate,0
19686,message #63170,allOwnedElements() omits StructuredActivity's children,Eclipse User,/donate,0
19687,message #63175,Language Pack Eclipse 3.4.2,Eclipse User,/donate,0
19688,message #63172,[Grid] cellSelection and rowSelection,Thomas  ichstädt-Engelen,index.php?t=usrinfo&id=35861&,35861
19689,message #63176,Custom Project Plugin,Eclipse User,/donate,0
1969,message #5674,New Homepage Comments,David Graham,index.php?t=usrinfo&id=980&,980
19690,message #63180,Old Zend Debugger Protocol ID,Eclipse User,/donate,0
19691,message #63184,Getting started: predefined set of simple types,Eclipse User,/donate,0
19692,message #63185,Change the Select Behaviour in GEF,yinglcs,index.php?t=usrinfo&id=2866&,2866
19693,message #63186,Iteratin on 0-n reference,Eclipse User,/donate,0
19694,message #63197,Getting the bundle from the classloader?,Eclipse User,/donate,0
19695,message #63201,what's new in latest cdt nightly build,Eclipse User,/donate,0
19696,message #63204,Default location of the runtime configuration,Lars Vogel,index.php?t=usrinfo&id=31345&,31345
19697,message #63205,insert javadoc,Eclipse User,/donate,0
19698,message #63206,Problems creating a basic pie chart,Eclipse User,/donate,0
19699,message #63209,Error when trying to add a new Standard o Custom property tab..,Eclipse User,/donate,0
197,message #487,create a new button,Eclipse User,/donate,0
1970,message #5675,adding grid control to my project,"Marcelo R. Lopez, Jr.",index.php?t=usrinfo&id=17264&,17264
19700,message #63214,Problems with New Visual Class,Eric Bresie,index.php?t=usrinfo&id=16264&,16264
19701,message #63217,Volunteer for Axis Java2WSDL for M3,Eclipse User,/donate,0
19702,message #63218,Problem running AGR in standard mode,Eclipse User,/donate,0
19703,message #63225,Unable to create part: file.cpp,Eclipse User,/donate,0
19704,message #63226,[Announce] MDT OCL 1.3.0 I200810152219 is available,Eclipse User,/donate,0
19705,message #63228,Formatting,Eclipse User,/donate,0
19706,message #63231,Redefine with extension does not pick up the,Eclipse User,/donate,0
19707,message #63233,Logic Editor Example 0206,yinglcs,index.php?t=usrinfo&id=2866&,2866
19708,message #63234,Control for validation,Martin Kuhn,index.php?t=usrinfo&id=23036&,23036
19709,message #63238,exchange data between java and jet template,aart matsinger,index.php?t=usrinfo&id=65712&,65712
1971,message #5678,Job Opening: Atlanta GA,Eclipse User,/donate,0
19710,message #63239,AJDT 1.2.1 any new releases planned to fix memory usage,Eclipse User,/donate,0
19711,message #63243,Displaying Images in an SWT StyledText,yaumunlam ,index.php?t=usrinfo&id=7027&,7027
19712,message #63254,strings library,Eclipse User,/donate,0
19713,message #63258,[XText] Edit model fragment,Maurice O'Connor,index.php?t=usrinfo&id=52081&,52081
19714,message #63260,Redefine does give the resolved schema,Eclipse User,/donate,0
19715,message #63259,PDT 1.0.2 Milestone 1 is ready!,Roy Ganor,index.php?t=usrinfo&id=27913&,27913
19716,message #63261,List Databinding,Christian,index.php?t=usrinfo&id=43769&,43769
