file_number,message_id,topic,author,link,domain,top_level_domain
103241,message #315244,Eclipse 3.2.2:Custom Drawing handler breaks filtered Table,Eclipse User,http://www.eclipse.org/legal/epl-v10.html,www.eclipse.org,org
103241,message #315244,Eclipse 3.2.2:Custom Drawing handler breaks filtered Table,Eclipse User,http://www.eclipse.org/swt/snippets/,www.eclipse.org,org
103246,message #315259,Mix of TextCellEditor and ComboBoxCellEditor,Thomas Schindl,http://dev.eclipse.org/viewcvs/index.cgi/org.eclipse.jface.snippets/Eclipse%20JFace%20Snippets/org/eclipse/jface/snippets/viewers/,dev.eclipse.org,org
103247,message #315279,File Search Won't Match Anything,Jamie Jackson,https://bugs.eclipse.org/bugs/show_bug.cgi?id=186154,bugs.eclipse.org,org
103250,message #315292,Eclipse 3.3M7 source build doesn't work for (at least) solaris-gtk-x86,Martin Oberhuber,http://www.eclipse.org/swt/cvs.php,www.eclipse.org,org
103250,message #315292,Eclipse 3.3M7 source build doesn't work for (at least) solaris-gtk-x86,Martin Oberhuber,http://www.eclipse.org/dsdp/tm,www.eclipse.org,org
103256,message #315324,Watch variables while remotely debugging,Darin Wright,https://bugs.eclipse.org/bugs/show_bug.cgi?id=184862,bugs.eclipse.org,org
103257,message #315325,Plugin has platform specific runtime dependencies,Paul Webster,http://help.eclipse.org/help32/index.jsp?topic=/org.eclipse.platform.doc.isv/reference/misc/bundle_manifest.html,help.eclipse.org,org
103259,message #315328,Why does ITabSelectionListener uses internal classes?,Eclipse User,https://bugs.eclipse.org/bugs/show_bug.cgi?id=131855,bugs.eclipse.org,org
103260,message #315331,Can Update Policy control file be shipped with product?,Eclipse User,http://help.eclipse.org/help32/index.jsp?topic=/org.eclipse.platform.doc.user/tasks/tasks-37.htm,help.eclipse.org,org
103269,message #315348,Managing Plug-In Dependencies,Paul Webster,http://wiki.eclipse.org/index.php/Plug-in_Development_Environment,wiki.eclipse.org,org
103271,message #315354,vss plugin with eclipse 3.3,Zohar Amir,http://sourceforge.net/projects/vssplugin/,sourceforge.net,net
103271,message #315354,vss plugin with eclipse 3.3,Jeff Barcalow,http://sourceforge.net/tracker/?group_id=54205&atid=473013,sourceforge.net,net
103271,message #315354,vss plugin with eclipse 3.3,Jeff Barcalow,http://vssplugin.cvs.sourceforge.net/vssplugin/vssplugin_ole/.classpath,vssplugin.cvs.sourceforge.net,net
103271,message #315354,vss plugin with eclipse 3.3,Szanto Peter,http://www.mediafire.com/?4i1tx0dbxm1,www.mediafire.com,com
103274,message #315366,Is it advisable to subclass ComboBoxCellEditor?,Thomas Schindl,https://bugs.eclipse.org/bugs/show_bug.cgi?id=104225,bugs.eclipse.org,org
103274,message #315366,Is it advisable to subclass ComboBoxCellEditor?,Thomas Schindl,http://dev.eclipse.org/viewcvs/index.cgi/org.eclipse.jface.snippets/Eclipse%20JFace%20Snippets/org/eclipse/jface/snippets/,dev.eclipse.org,org
103277,message #315375,Disable logging,Raheel Ashraf,http://dev.eclipse.org/newslists/news.eclipse.birt/msg12005.html,dev.eclipse.org,org
103281,message #315394,Language Pack for Eclipse 3.3 (M7),Eclipse User,http://download.eclipse.org/eclipse/downloads/drops/R-3.2.2-200702121330/,download.eclipse.org,org
103281,message #315394,Language Pack for Eclipse 3.3 (M7),Eclipse User,http://download.eclipse.org/eclipse/downloads/,download.eclipse.org,org
103281,message #315394,Language Pack for Eclipse 3.3 (M7),Thomas Schindl,http://publicsvn.bestsolution.at/repos/java/eclipse-language-packs/,publicsvn.bestsolution.at,at
103284,message #315399,"Bugzilla: How can I find out, for which version a Bug was fixed?",Paul Webster,http://www.eclipse.org/eclipse/development/,www.eclipse.org,org
103284,message #315399,"Bugzilla: How can I find out, for which version a Bug was fixed?",Paul Webster,http://www.eclipse.org/projects/,www.eclipse.org,org
103289,message #315427,"Debug last launched, in 3.3M7",Eclipse User,https://bugs.eclipse.org/bugs/show_bug.cgi?id=186527,bugs.eclipse.org,org
103296,message #315447,Eclipse 3.2 and Solaris 9 GTK (was: Resolving GTK dependancy on Solaris),Martin Oberhuber,https://bugs.eclipse.org/bugs/show_bug.cgi?id=186097,bugs.eclipse.org,org
103296,message #315447,Eclipse 3.2 and Solaris 9 GTK (was: Resolving GTK dependancy on Solaris),Martin Oberhuber,https://bugs.eclipse.org/bugs/show_bug.cgi?id=177949,bugs.eclipse.org,org
103296,message #315447,Eclipse 3.2 and Solaris 9 GTK (was: Resolving GTK dependancy on Solaris),Martin Oberhuber,https://bugs.eclipse.org/bugs/show_bug.cgi?id=172422,bugs.eclipse.org,org
103296,message #315447,Eclipse 3.2 and Solaris 9 GTK (was: Resolving GTK dependancy on Solaris),Martin Oberhuber,http://www.eclipse.org/dsdp/tm,www.eclipse.org,org
103296,message #315447,Eclipse 3.2 and Solaris 9 GTK (was: Resolving GTK dependancy on Solaris),Martin Oberhuber,https://dev.eclipse.org/mailman/listinfo/platform-dev,dev.eclipse.org,org
103297,message #315449,organize imports on package,Eclipse User,http://bugs.eclipse.org/bugs,bugs.eclipse.org,org
103299,message #315452,Re: Localisations,Eclipse User,https://bugs.eclipse.org/bugs/show_bug.cgi?id=182912,bugs.eclipse.org,org
103299,message #315452,Re: Localisations,Eclipse User,http://tcl.sfs.uni-tuebingen.de/~hendrik/,tcl.sfs.uni-tuebingen.de,de
103299,message #315452,Re: Localisations,Eclipse User,http://aouw.org,aouw.org,org
103299,message #315452,Re: Localisations,Eclipse User,http://www.catb.org/~esr/faqs/smart-questions.html,www.catb.org,org
103299,message #315452,Re: Localisations,Eclipse User,http://enigmail.mozdev.org,enigmail.mozdev.org,org
103301,message #315454,Choice & Sequences in Extension Point,Paul Webster,http://www.w3schools.com/schema/default.asp,www.w3schools.com,com
103301,message #315454,Choice & Sequences in Extension Point,Paul Webster,http://www.eclipse.org/articles/,www.eclipse.org,org
103309,message #315487,Embedding Tomcat Into Eclipse,Eclipse User,https://bugs.eclipse.org/bugs/show_bug.cgi?id=173692,bugs.eclipse.org,org
103309,message #315487,Embedding Tomcat Into Eclipse,Eclipse User,https://bugs.eclipse.org/bugs/show_bug.cgi?id=138390,bugs.eclipse.org,org
103322,message #315536,How to set default startup params in Ubuntu Linux?,Eddie Man,http://help.eclipse.org/help32/index.jsp?topic=/org.eclipse.platform.doc.isv/reference/misc/runtime-options.html,help.eclipse.org,org
103322,message #315536,How to set default startup params in Ubuntu Linux?,Eclipse User,http://www.linglit.tu-darmstadt.de/index.php?id=vitt,www.linglit.tu-darmstadt.de,de
103328,message #315549,Eclipse33M7 Keybinding conflicts occurred,Paul Webster,https://bugs.eclipse.org/bugs/show_bug.cgi?id=184502,bugs.eclipse.org,org
103332,message #315555,Strange scrollbar in tree (with column) - bug?,Grant Gayed,https://bugs.eclipse.org/bugs/show_bug.cgi?id=187029,bugs.eclipse.org,org
103335,message #315566,-clean remove a product .splah.bmp when starting up,Andrew Niefer,https://bugs.eclipse.org/bugs/show_bug.cgi?id=186879,bugs.eclipse.org,org
103347,message #315596,Information about enabled/disabled plugins,Marcel  tör,http://www.frightanic.com,www.frightanic.com,com
103347,message #315596,Information about enabled/disabled plugins,Marcel  tör,http://frightanic.wordpress.com,frightanic.wordpress.com,com
103348,message #315597,[Databinding] Example binding a bean property to radio buttons?,Brad Reynolds,http://dev.eclipse.org/viewcvs/index.cgi/org.eclipse.jface.examples.databinding/,dev.eclipse.org,org
103351,message #315603,Dynamically Contribute Property Tabs,Eclipse User,https://bugs.eclipse.org/bugs/show_bug.cgi?id=131855,bugs.eclipse.org,org
103355,message #315616,where is the RAP newsgroup?,Paul Webster,http://www.eclipse.org/newsgroups/,www.eclipse.org,org
103356,message #315618,productBuild.xml generateFeature generates features in random order,Andrew Niefer,https://bugs.eclipse.org/bugs/show_bug.cgi?id=187809,bugs.eclipse.org,org
103357,message #315619,using the OS file system refresh providers,Eclipse User,http://www.eclipse.org/eclipse/platform-core/documents/auto_refresh.html,www.eclipse.org,org
103362,message #315630,Problem with CVS plugin,Michael Valenta,https://bugs.eclipse.org/bugs/show_bug.cgi?id=79869,bugs.eclipse.org,org
103365,message #315638,Using sun.tools in an eclipse plugin,Eclipse User,http://java.sun.com/products/jdk/faq/faq-sun-packages.html,java.sun.com,com
103371,message #315649,eclipsec.exe passing extra arguments to my application,Andrew Niefer,https://bugs.eclipse.org/bugs/show_bug.cgi?id=187821,bugs.eclipse.org,org
103372,message #315652,Help with JAR file within Plugin JAR,Eclipse User,https://bugs.eclipse.org/bugs/show_bug.cgi?id=145001,bugs.eclipse.org,org
103373,message #315653,Creation of Element Failed -- Classloader related,Dani Megert,https://bugs.eclipse.org/bugs/show_bug.cgi?id=155996,bugs.eclipse.org,org
103374,message #315665,How can a feature require J2SE-1.5?,Eclipse User,https://bugs.eclipse.org/bugs/show_bug.cgi?id=113956,bugs.eclipse.org,org
103377,message #315676,Endless Build Loop - How to stop?,Eclipse User,https://bugs.eclipse.org/bugs/show_bug.cgi?id=168665,bugs.eclipse.org,org
103378,message #315682,Find extensions for specific extension point in workspace,Rüdiger Herrmann,http://www.eclipsezone.com/eclipse/forums/t92614.html,www.eclipsezone.com,com
103381,message #315689,"""launcher unable to locate its companion shared library""",Andrew Niefer,https://bugs.eclipse.org/bugs/show_bug.cgi?id=176084,bugs.eclipse.org,org
103382,message #315690,Depending on plugins in runtime workbench,Eclipse User,https://bugs.eclipse.org/bugs/show_bug.cgi?id=109137,bugs.eclipse.org,org
103382,message #315690,Depending on plugins in runtime workbench,Eclipse User,https://bugs.eclipse.org/bugs/show_bug.cgi?id=182537,bugs.eclipse.org,org
103384,message #315692,3.3 RC1 starts DOS command window,Eclipse User,https://bugs.eclipse.org/bugs/show_bug.cgi?id=173962,bugs.eclipse.org,org
103397,message #315722,Multi colored table items and JFace,Eclipse User,http://download.eclipse.org/eclipse/downloads/drops/S-3.3M7-200705031400/images/colored-labels.png,download.eclipse.org,org
103410,message #315772,Disable logging,Raheel Ashraf,http://dev.eclipse.org/newslists/news.eclipse.birt/msg12005.html,dev.eclipse.org,org
103425,message #315813,Eclipse Refactoring and Searching,Emerson Murphy-Hill,https://bugs.eclipse.org/bugs/show_bug.cgi?id=181257,bugs.eclipse.org,org
103427,message #315821,Using developped plugins in a Runtime Workbench,Eclipse User,https://bugs.eclipse.org/bugs/show_bug.cgi?id=109137,bugs.eclipse.org,org
103437,message #315841,Contextual Launching Migration Guide?,Eclipse User,https://bugs.eclipse.org/bugs/show_bug.cgi?id=3D74480,bugs.eclipse.org,org
103437,message #315841,Contextual Launching Migration Guide?,Eclipse User,http://www.opera.com/mail/,www.opera.com,com
103448,message #315871,API for 3.3 JFace bindings,Eclipse User,http://dev.eclipse.org/viewcvs/index.cgi/org.eclipse.jface.examples.databinding/src/org/eclipse/jface/examples/databinding/snippets/Snippet001NestedSelectionWithCombo.java?view=co,dev.eclipse.org,org
103449,message #315876,Failed to Start Eclipse with Self-Build SDK for Solaris-Motif,Andrew Niefer,https://bugs.eclipse.org/bugs/show_bug.cgi?id=189969,bugs.eclipse.org,org
103451,message #315878,JDT loosing build path?,Eclipse User,https://bugs.eclipse.org/bugs/show_bug.cgi?id=163376,bugs.eclipse.org,org
103451,message #315878,JDT loosing build path?,Jerome Lanneluc,https://bugs.eclipse.org/bugs/show_bug.cgi?id=183117#c4,bugs.eclipse.org,org
103451,message #315878,JDT loosing build path?,Eclipse User,https://bugs.eclipse.org/bugs/show_bug.cgi?id=152926,bugs.eclipse.org,org
103453,message #315888,"Help with MenuManager, creating a File Menu",Lisa,http://www.richclient2.eu/2006_03_20/getting-rid-of-convert-line-delimiters-to/,www.richclient2.eu,eu
103454,message #315889,Image support for text editors,Christian Wimmer,http://www.eclipse.org/swt/snippets/,www.eclipse.org,org
103454,message #315889,Image support for text editors,Eclipse User,http://www.cs.put.poznan.pl/jpospychala/texteditor.spike5.images.zip,www.cs.put.poznan.pl,poznan.pl
103455,message #315891,How to set default JFace text font using themes?,Paul E. Keyser,https://bugs.eclipse.org/bugs/show_bug.cgi?id=162463,bugs.eclipse.org,org
103458,message #315902,Log4j doesn't work in Eclipse plugin package,David Kyle,http://www-128.ibm.com/developerworks/library/os-eclog/,www-128.ibm.com,com
103473,message #315940,Overriding and Extension Point,Paul Webster,http://wiki.eclipse.org/index.php/Product_Customization,wiki.eclipse.org,org
103476,message #315943,[DataBinding] This somehow slipped,Przemyslaw Rudzki,http://www.coconut-palm-software.com/the_visual_editor/?p=110,www.coconut-palm-software.com,com
103482,message #315962,.svn build issues - Resource Filter not ignoring .svn folder,Olivier Thomann,http://bugs.eclipse.org/bugs/show_bug.cgi?id=154693,bugs.eclipse.org,org
103485,message #315967,HOW TO PACKAGE: Eclipse Plugins which use Windows DLLs,Eclipse User,http://www.eclipsezone.com/articles/eclipse-vms/,www.eclipsezone.com,com
103486,message #315970,How to generate build notes with releng tools,Eclipse User,https://bugs.eclipse.org/bugs/show_bug.cgi?id=177970,bugs.eclipse.org,org
103486,message #315970,How to generate build notes with releng tools,Dani Megert,https://bugs.eclipse.org/bugs/show_bug.cgi?id=170886,bugs.eclipse.org,org
103486,message #315970,How to generate build notes with releng tools,Alon Peled,https://bugs.eclipse.org/bugs/show_bug.cgi?id=3D177970,bugs.eclipse.org,org
103486,message #315970,How to generate build notes with releng tools,Alon Peled,http://www.opera.com/mail/,www.opera.com,com
103490,message #315991,[PDE] Find extensions for specific extension point in workspace,Eclipse User,http://www.eclipsezone.com/eclipse/forums/t92614.html,www.eclipsezone.com,com
103490,message #315991,[PDE] Find extensions for specific extension point in workspace,Paul Webster,https://bugs.eclipse.org/bugs/,bugs.eclipse.org,org
103490,message #315991,[PDE] Find extensions for specific extension point in workspace,Eclipse User,https://bugs.eclipse.org/bugs/show_bug.cgi?id=189674,bugs.eclipse.org,org
103496,message #316011,issue in setSelectedNode(pageId),Paul Webster,https://bugs.eclipse.org/bugs/,bugs.eclipse.org,org
103497,message #316012,Set items to ComboBoxCellEditor,Thomas Schindl,http://dev.eclipse.org/viewcvs/index.cgi/org.eclipse.jface.snippets/Eclipse%20JFace%20Snippets/org/eclipse/jface/snippets/viewers/Snippet034CellEditorPerRowNewAPI.java?view=markup,dev.eclipse.org,org
103498,message #316023,I am just trying to work with JFace,Eclipse User,http://www.java2s.com/Code/Java/SWT-JFace-Eclipse/Application-Window.htm,www.java2s.com,com
103499,message #316033,Focus Problems,Thomas Schindl,http://en.wikipedia.org/wiki/Warnock,en.wikipedia.org,org
103499,message #316033,Focus Problems,Thomas Schindl,http://www.webservertalk.com/archive209-2004-11-460427.html,www.webservertalk.com,com
103499,message #316033,Focus Problems,Paul Webster,http://www.eclipse.org/newsgroups/,www.eclipse.org,org
103499,message #316033,Focus Problems,Paul Webster,http://catb.org/%7Eesr/faqs/smart-questions.html,catb.org,org
103500,message #316035,strange applet crash: any ideas?,Paul E. Keyser,http://bugs.sun.com/bugdatabase/view_bug.do?bug_id=5062191,bugs.sun.com,com
103504,message #316058,JFace Binding,Thomas Schindl,https://bugs.eclipse.org/bugs/show_bug.cgi?id=177476,bugs.eclipse.org,org
103504,message #316058,JFace Binding,Thomas Schindl,http://dev.eclipse.org/viewcvs/index.cgi/org.eclipse.jface.examples.databinding/,dev.eclipse.org,org
103504,message #316058,JFace Binding,Thomas Schindl,http://dev.eclipse.org/viewcvs/index.cgi/org.eclipse.jface.tests.databinding/,dev.eclipse.org,org
103506,message #316070,How to get default font in Table,Eclipse User,https://bugs.eclipse.org/bugs/show_bug.cgi?id=95934,bugs.eclipse.org,org
103506,message #316070,How to get default font in Table,Eclipse User,https://bugs.eclipse.org/bugs/show_bug.cgi?id=189951,bugs.eclipse.org,org
103507,message #316071,Introduction to the XSD Editor,Asaf,http://wiki.eclipse.org/index.php/Introduction_to_the_XSD_Editor,wiki.eclipse.org,org
103507,message #316071,Introduction to the XSD Editor,Eclipse User,http://www.eclipse.org/webtools/main.php,www.eclipse.org,org
103510,message #316095,<junitreport/> with Eclipse Test Framework?,Eclipse User,http://archive.eclipse.org/eclipse/downloads/drops/R-3.0.2-200503110845/testframework.html,archive.eclipse.org,org
103514,message #316102,syntax highligthing,Paul Webster,http://wiki.eclipse.org/index.php/The_Official_Eclipse_FAQs#Implementing_Support_for_Your_Own_Language,wiki.eclipse.org,org
103517,message #316109,Remove obsolete plugins in new feature version,Eclipse User,http://www.opera.com/mail/,www.opera.com,com
103518,message #316112,SWT Forms = SWT + JGoodies Forms,Markus Wolf,http://www.emedia-solutions-wolf.de/web/guest/products/swtforms,www.emedia-solutions-wolf.de,de
103518,message #316112,SWT Forms = SWT + JGoodies Forms,Markus Wolf,http://www.emedia-solutions-wolf.de,www.emedia-solutions-wolf.de,de
103518,message #316112,SWT Forms = SWT + JGoodies Forms,Markus Wolf,http://wwwkeys.de.pgp.net,wwwkeys.de.pgp.net,net
103522,message #316123,Use of customised cellEditor,Thomas Schindl,https://bugs.eclipse.org/bugs/show_bug.cgi?id=181828,bugs.eclipse.org,org
103534,message #316161,Eclipse 3.3 changelogs,Paul Webster,http://download.eclipse.org/downloads/drops/R-3.2.2-200702121330/buildNotes.php,download.eclipse.org,org
103534,message #316161,Eclipse 3.3 changelogs,Eclipse User,http://download.eclipse.org/eclipse/downloads/drops/S-3.3RC2-200705251350/buildNotes.php,download.eclipse.org,org
103535,message #316164,Disable logging,Raheel Ashraf,http://dev.eclipse.org/newslists/news.eclipse.birt/msg12005.html,dev.eclipse.org,org
103548,message #316191,Reordering maximized tabs,Paul Webster,https://bugs.eclipse.org/bugs/,bugs.eclipse.org,org
103548,message #316191,Reordering maximized tabs,Eclipse User,https://bugs.eclipse.org/bugs/show_bug.cgi?id=190519,bugs.eclipse.org,org
103553,message #316211,Extending CommonNavigator,Eclipse User,http://www.eclipsezone.com/eclipse/forums/t79254.html?start=0,www.eclipsezone.com,com
103572,message #316251,sun.misc package and Eclipse 3.3,Eclipse User,http://jakarta.apache.org/commons/codec/,jakarta.apache.org,org
103573,message #316260,ant editor returns class cast exception,Darin Swanson,https://bugs.eclipse.org/bugs/show_bug.cgi?id=143008,bugs.eclipse.org,org
103573,message #316260,ant editor returns class cast exception,Darin Swanson,https://bugs.eclipse.org/bugs/show_bug.cgi?id=143008#c6,bugs.eclipse.org,org
103573,message #316260,ant editor returns class cast exception,Darin Swanson,https://bugs.eclipse.org/bugs/show_bug.cgi?id=152793,bugs.eclipse.org,org
103575,message #316264,[DataBinding] Binding Enumerated value to SWT Combo?,Eclipse User,https://bugs.eclipse.org/bugs/show_bug.cgi?id=187263,bugs.eclipse.org,org
103580,message #316272,Command line for launch configuration,Darin Wright,https://bugs.eclipse.org/bugs/show_bug.cgi?id=10820,bugs.eclipse.org,org
103582,message #316276,Anyone participating in JSR 203?,Eclipse User,http://groups.google.com/group/jsr203-interest,groups.google.com,com
103587,message #316286,[DataBinding] Need some starting help,Eclipse User,http://dev.eclipse.org/newslists/news.eclipse.platform.swt/msg35099.html,dev.eclipse.org,org
103587,message #316286,[DataBinding] Need some starting help,Eclipse User,http://wiki.eclipse.org/index.php/JFace_Data_Binding,wiki.eclipse.org,org
103606,message #316334,"CompareConfiguration.getImage(image, kind)",Kristina Taylor,http://www.acoupleloonies.ca/weirdness.png,www.acoupleloonies.ca,ca
103607,message #316343,Table + Dynamic Popup menu,Thomas Schindl,http://dev.eclipse.org/viewcvs/index.cgi/org.eclipse.jface.snippets/Eclipse%20JFace%20Snippets/org/eclipse/jface/snippets/viewers/Snippet005TreeCustomMenu.java?view=markup,dev.eclipse.org,org
103608,message #316344,Advice for SFTP deployment / synchronization,Michael Valenta,https://bugs.eclipse.org/bugs/show_bug.cgi?id=185926,bugs.eclipse.org,org
103608,message #316344,Advice for SFTP deployment / synchronization,Eclipse User,http://www.eclipse.org/dsdp/tm/,www.eclipse.org,org
103609,message #316345,[DataBinding] Any examples of Table Scenario 5?,Colin Findlay,http://wiki.eclipse.org/index.php/JFace_Data_Binding/Scenarios#Committed_Items_5,wiki.eclipse.org,org
103609,message #316345,[DataBinding] Any examples of Table Scenario 5?,Thomas Schindl,http://dev.eclipse.org/viewcvs/index.cgi/org.eclipse.jface.examples.databinding/src/org/eclipse/jface/examples/databinding/snippets/Snippet013TableViewerEditing.java?view=markup,dev.eclipse.org,org
103616,message #316360,File -> Export fails for an applet project,Paul E. Keyser,http://forum.java.sun.com/thread.jspa?threadID=5178678&tstart=375,forum.java.sun.com,com
103621,message #316372,Problem creating a Log/Progress window,Paul Webster,http://www.eclipse.org/swt/faq.php#uithread,www.eclipse.org,org
103624,message #316396,Help with version philosophy,Eclipse Webmaster,http://wiki.eclipse.org/index.php/Version_Numbering,wiki.eclipse.org,org
103624,message #316396,Help with version philosophy,Eclipse Webmaster,http://wiki.eclipse.org/index.php/Webmaster_FAQ,wiki.eclipse.org,org
103624,message #316396,Help with version philosophy,Eclipse Webmaster,http://wiki.eclipse.org/index.php/WebMaster,wiki.eclipse.org,org
103628,message #316409,PathEditorInput,Eclipse User,https://gforge.inria.fr/plugins/scmsvn/viewcvs.php/trunk/ic2d-plugins-src/org.objectweb.proactive.ic2d.launcher/src/org/objectweb/proactive/ic2d/launcher/actions/Launch.java?rev=4758&root=proactive&view=markup,gforge.inria.fr,fr
103630,message #316414,How can I debug Rhino JavaScripts in a standalone process?,Eclipse User,http://dev.eclipse.org/newslists/news.eclipse.tools.jdt/msg08633.html,dev.eclipse.org,org
103630,message #316414,How can I debug Rhino JavaScripts in a standalone process?,Eclipse User,http://bugs.sun.com/bugdatabase/view_bug.do?bug_id=6427871,bugs.sun.com,com
103634,message #316425,"JFace 3.3 TableViewer, DialogCellEditor, Tabhandling",Thomas Schindl,http://dev.eclipse.org/viewcvs/index.cgi/org.eclipse.jface.snippets/Eclipse%20JFace%20Snippets/org/eclipse/jface/snippets/,dev.eclipse.org,org
103635,message #316428,how to remove a page,David Kyle,http://www.eclipse.org/articles/Article-JFace%20Wizards/wizardArticle.html,www.eclipse.org,org
103638,message #316441,How to make an item checked in a CheckboxTreeViewer,Eclipse User,http://eclipser-blog.blogspot.com/,eclipser-blog.blogspot.com,blogspot.com
103640,message #316446,ProgressMonitor display and GUI blocking,David Kyle,http://help.eclipse.org/help32/index.jsp?topic=/org.eclipse.platform.doc.isv/guide/jface_operations.htm,help.eclipse.org,org
103643,message #316455,Windows feature export fails when feature contains linux fragment,Andrew Niefer,http://help.eclipse.org/help32/index.jsp?topic=/org.eclipse.pde.doc.user/guide/tasks/pde_feature_build.htm,help.eclipse.org,org
103644,message #316461,instanceof expression for a popup menu not functioning,Paul Webster,http://wiki.eclipse.org/index.php/Command_Core_Expressions,wiki.eclipse.org,org
103646,message #316463,Help Plugin - Sorting Books,David Kyle,http://help.eclipse.org/help32/index.jsp?topic=/org.eclipse.platform.doc.isv/guide/ua_help_setup_preferences.htm,help.eclipse.org,org
103646,message #316463,Help Plugin - Sorting Books,David Kyle,http://help.eclipse.org/help32/index.jsp?topic=/org.eclipse.platform.doc.isv/guide/product_def_extpt.htm,help.eclipse.org,org
103647,message #316468,How to tell eclipse to open a file,Eclipse User,http://wiki.eclipse.org/index.php/FAQ_How_do_I_open_an_editor_on_a_file_in_the_workspace%3F,wiki.eclipse.org,org
103647,message #316468,How to tell eclipse to open a file,Eclipse User,http://wiki.eclipse.org/index.php/FAQ_How_do_I_open_an_editor_on_a_file_i=,wiki.eclipse.org,org
103647,message #316468,How to tell eclipse to open a file,Eclipse User,http://wiki.eclipse.org/index.php/FAQ_How_do_I_open_an_editor_on_=,wiki.eclipse.org,org
103647,message #316468,How to tell eclipse to open a file,Eclipse User,http://wiki.eclipse.org/index.php/FAQ_How_do_=,wiki.eclipse.org,org
103650,message #316474,JAAS in Eclipse,Markus Wolf,http://sourceforge.net/projects/eclipse-jaas,sourceforge.net,net
103650,message #316474,JAAS in Eclipse,Markus Wolf,http://www.emedia-solutions-wolf.de,www.emedia-solutions-wolf.de,de
103650,message #316474,JAAS in Eclipse,Markus Wolf,http://wwwkeys.de.pgp.net,wwwkeys.de.pgp.net,net
103650,message #316474,JAAS in Eclipse,Eclipse User,http://sourceforge.net/projects/eclipse-jaas/,sourceforge.net,net
103651,message #316475,DocBook support in Eclipse,Eclipse User,http://www.eclipse.org/articles/article.php?file=Article-Authoring-With-Eclipse/index.html,www.eclipse.org,org
103658,message #316515,3.3 launcher switches and property inconsistencies,Eclipse User,https://bugs.eclipse.org/bugs/show_bug.cgi?id=3D192295,bugs.eclipse.org,org
103658,message #316515,3.3 launcher switches and property inconsistencies,Eclipse User,http://www.opera.com/mail/,www.opera.com,com
103659,message #316519,Old versions of my Plugin being used by Eclipse,Eclipse User,http://www.eclipsezone.org/eclipse/forums/t97222.html,www.eclipsezone.org,org
103664,message #316529,Plugin reengineering or Learning from platform plugins,Paul Webster,http://wiki.eclipse.org/index.php/The_Official_Eclipse_FAQs#Plug-In_Development_Environment,wiki.eclipse.org,org
103664,message #316529,Plugin reengineering or Learning from platform plugins,Paul Webster,http://wiki.eclipse.org/index.php/FAQ_How_do_I_find_a_particular_class_from_an_Eclipse_plug-in%3F,wiki.eclipse.org,org
103668,message #316539,Profiling eclipse plugin,Eclipse User,http://www.opera.com/mail/,www.opera.com,com
103668,message #316539,Profiling eclipse plugin,Eclipse User,http://www.eclipse.org/tptp/,www.eclipse.org,org
103668,message #316539,Profiling eclipse plugin,Eclipse User,http://eclipser-blog.blogspot.com/,eclipser-blog.blogspot.com,blogspot.com
103668,message #316539,Profiling eclipse plugin,Paul Webster,http://www.eclipse.org/,www.eclipse.org,org
103668,message #316539,Profiling eclipse plugin,Eclipse User,http://sourceforge.net/mailarchive/message.php?msg_name=3D443A19AD.8010=,sourceforge.net,net
103675,message #316568,Disable logging,Raheel Ashraf,http://dev.eclipse.org/newslists/news.eclipse.birt/msg12005.html,dev.eclipse.org,org
103678,message #316585,Problem launching eclipse after using pack200 compression,Andrew Niefer,http://wiki.eclipse.org/index.php/Update_Site_Optimization,wiki.eclipse.org,org
103678,message #316585,Problem launching eclipse after using pack200 compression,Andrew Niefer,http://wiki.eclipse.org/index.php/Pack200,wiki.eclipse.org,org
103679,message #316589,"Does BIRT 2.2 support ""named"" parameters of data sets?",Linda Chan,https://bugs.eclipse.org/bugs/show_bug.cgi?id=122194#c7,bugs.eclipse.org,org
103680,message #316591,crosstab refresh data cube,Tianli Zhang,https://bugs.eclipse.org/bugs/show_bug.cgi?id=208511,bugs.eclipse.org,org
103683,message #316597,Modify an internal plugin (swt.win32 e workbench),Thomas Schindl,https://bugs.eclipse.org/bugs/enter_bug.cgi,bugs.eclipse.org,org
103691,message #316613,updating to latest 3.3,Eclipse User,http://download.eclipse.org/eclipse/downloads/drops/I20070614-0800/index.php,download.eclipse.org,org
103691,message #316613,updating to latest 3.3,Eclipse User,http://download.eclipse.org/eclipse/downloads/,download.eclipse.org,org
103694,message #316622,How to get an IFile from a bare file path,Eclipse User,http://wiki.eclipse.org/index.php/FAQ_How_do_I_open_an_editor_on_a_file_outside_the_workspace%3F,wiki.eclipse.org,org
103695,message #316623,multiple masterpages (page orientation),Eclipse User,https://bugs.eclipse.org/bugs/show_bug.cgi?id=215923,bugs.eclipse.org,org
103705,message #316657,[Databinding] Bug in AbstractStringToNumberValidator?,Brad Reynolds,https://bugs.eclipse.org/bugs/show_bug.cgi?id=194353,bugs.eclipse.org,org
103711,message #316681,generating build.xml from build.properties,Markus Barchfeld,http://www.pluginbuilder.org,www.pluginbuilder.org,org
103716,message #316698,"Plugin ""out of sync""",Eclipse User,http://www.eclipse.org/search/search.cgi?cmd=Search%21&form=extended&wf=574a74&ps=10&m=all&t=5&ul=%2Fnewslists%2Fnews.eclipse.platform&wm=wrd&t=News&t=Mail,www.eclipse.org,org
