file_number,message_id,title,author,author_link,author_id
53550,message #170678,DND problem,Eclipse User,/donate,0
53551,message #170679,1.5rc4 what's fixed,Eclipse User,/donate,0
53552,message #170682,Trouble opening file in workspace programmatically,Eclipse User,/donate,0
53553,message #170685,rptconfig file?,Stan Jordan,index.php?t=usrinfo&id=34147&,34147
53554,message #170686,"""Basic"" view category's id?",Pratik Shah,index.php?t=usrinfo&id=2723&,2723
53555,message #170688,Extending SSE,Eclipse User,/donate,0
53556,message #170691,"Content Assist gives ""Compilation unit not on build path of Java project""",Eclipse User,/donate,0
53557,message #170692,Complier on 1.4 not compling correctly,Eclipse User,/donate,0
53558,message #170693,BIRT performance,Andrey Dulub,index.php?t=usrinfo&id=26360&,26360
53559,message #170694,Getting Resource from Editor,Mike Winston,index.php?t=usrinfo&id=9572&,9572
53560,message #170696,How to refresh/redraw the whole of the container edit part,Yoav Rubin,index.php?t=usrinfo&id=1301&,1301
53561,message #170697,Starting Eclipse in CDT mode?,Eclipse User,/donate,0
53562,message #170699,Creating my own figure,Eclipse User,/donate,0
53563,message #170707,plugin.xml reference anywhere?,Eclipse User,/donate,0
53564,message #170712,Determine nature of drag in createDragSourceFeedbackFigure,Barry Lay,index.php?t=usrinfo&id=16743&,16743
53565,message #170723,Stupid me cant get CDT to work! Please smart people help me the stupid one,Zam,index.php?t=usrinfo&id=17140&,17140
53566,message #170724,message,Eclipse User,/donate,0
53567,message #170725,WST depends on Visual Editor???,Eclipse User,/donate,0
53568,message #170732,custom wizard does not appear,Eclipse User,/donate,0
53569,message #170753,Need help on project creation wizard pages same as in CDT,Chandresh Gandhi,index.php?t=usrinfo&id=43425&,43425
53570,message #170760,Rotate border figure,Eclipse User,/donate,0
53571,message #170765,"Are hierarchical Show View categories possible?  If so, how?",Gary,index.php?t=usrinfo&id=7942&,7942
53572,message #170770,compile files,Eclipse User,/donate,0
53573,message #170771,Finding header files,Eclipse User,/donate,0
53574,message #170772,errror with web service method calling a class thats in a jar file,Eclipse User,/donate,0
53575,message #170773,"callbacks through interfaces, how does the classloader hierarchy handle it?",Kevin Duffey,index.php?t=usrinfo&id=4428&,4428
53576,message #170781,WebServices using WTP,Eclipse User,/donate,0
53577,message #170783,Drag-and-drop on Motif,Eclipse User,/donate,0
53578,message #170785,How to indentify a variable-argument function using cdt?,Sebastian Jagodzinski,index.php?t=usrinfo&id=27978&,27978
53579,message #170786,Code assist for constructors?,Eclipse User,/donate,0
53580,message #170790,Any API help to run a debug tool in eclipse?,Eclipse User,/donate,0
53581,message #170793,ASTRewrite - Editing cpp Files with cdt,Sebastian Jagodzinski,index.php?t=usrinfo&id=27978&,27978
53582,message #170794,Code assist for constructors?,Eclipse User,/donate,0
53583,message #170795,Generate HTML from incomplete RPTDOCUMENT?,Eclipse User,/donate,0
53584,message #170796,XDoclet generation of <distributable/> in webdoclet,Eclipse User,/donate,0
53585,message #170797,EMF TreeView in GMF CustomPropertyTab?,Eclipse User,/donate,0
53586,message #170799,Connections between Editors,Eclipse User,/donate,0
53587,message #170800,"Eclipse Update, Release Notes",Eclipse User,/donate,0
53588,message #170801,how to turn on autosave?,Eclipse User,/donate,0
53589,message #170802,Attach source for plugins?,Dave Jacobs,index.php?t=usrinfo&id=14590&,14590
53590,message #170804,Failed deployment on Oracle Application server,Eclipse User,/donate,0
53591,message #170805,Why there is no Look and Feel in Eclipse???,Eclipse User,/donate,0
53592,message #170809,Problem with Simple Application Extension Point,Eclipse User,/donate,0
53593,message #170810,Thread access errors,Benjamin Livshits,index.php?t=usrinfo&id=15608&,15608
53594,message #170811,Installing BIRT on Sybase's EAServer,Eclipse User,/donate,0
53595,message #170812,Pointer for Beginner,Eclipse User,/donate,0
53596,message #170813,getting error restarting war application,Eclipse User,/donate,0
53597,message #170823,editorActions Contribution problem,Eclipse User,/donate,0
53598,message #170832,org.eclipse.tomcat??,Eclipse User,/donate,0
53599,message #170833,ROM performance writing and reading to and from a report design,Mike Boyersmith,index.php?t=usrinfo&id=7525&,7525
53600,message #170835,Data input to C program,Eclipse User,/donate,0
53601,message #170837,GEF & Draw2D on Linux/GTK,Mark Powell,index.php?t=usrinfo&id=12648&,12648
53602,message #170839,How to get information about where eclipse was installed using program?,Eclipse User,/donate,0
53603,message #170841,java.security.AccessControlException ? ? ?,Eclipse User,/donate,0
53604,message #170842,Add a key event to a compartment (Del),Marc Gil,index.php?t=usrinfo&id=54385&,54385
53605,message #170846,TAB Layer,Eclipse User,/donate,0
53606,message #170848,workspace location,Eclipse User,/donate,0
53607,message #170856,error parsing,Eclipse User,/donate,0
53608,message #170859,ClassNotFoundException: DataSetProcessorImpl in web viewer,Eclipse User,/donate,0
53609,message #170860,Debugging into JRE,Eclipse User,/donate,0
53610,message #170861,How to get absolute path of a project in workspace?,Eclipse User,/donate,0
53611,message #170867,Manipulate Dataset results with API,Eclipse User,/donate,0
53612,message #170869,How to use setInput method of TreeViewer when I select a new File?,Eclipse User,/donate,0
53613,message #170873,always running out of memory even with –Xms256M,Eclipse User,/donate,0
53614,message #170874,intro part,Eclipse User,/donate,0
53615,message #170883,Using debugger under Windows,Eclipse User,/donate,0
53616,message #170885,Multiple Editors - how do you switch?,Eclipse User,/donate,0
53617,message #170886,Need help for third party tool integration.,Eclipse User,/donate,0
53618,message #170892,Automatic updates prompts for proxy auth,Eclipse User,/donate,0
53619,message #170895,RelativeBendpoints Notation,Eclipse User,/donate,0
53620,message #170897,Problems using publishing...,Eclipse User,/donate,0
53621,message #170900,Sony Vaio Black Screen,Eclipse User,/donate,0
53622,message #170905,Integrate BIRT in swing aplication,Eclipse User,/donate,0
53623,message #170907,Associating a project with a snapshot view of clearcase,Eclipse User,/donate,0
53624,message #170908,baseTOCS setting doesn't work (?),Eclipse User,/donate,0
53625,message #170912,Properties on EditPart instead of model,Beth Tibbitts,index.php?t=usrinfo&id=5718&,5718
53626,message #170913,BIRT charts interaktive?,Eclipse User,/donate,0
53627,message #170914,Applet loading native library,Eclipse User,/donate,0
53628,message #170917,Quick Fix 'Create method' does not work,Eclipse User,/donate,0
53629,message #170919,"Context menu, connection between two items",Eclipse User,/donate,0
53630,message #170922,The requested resource (/MyWebApp/login.html) is not available,Eclipse User,/donate,0
53631,message #170924,exporting jar files,Eclipse User,/donate,0
53632,message #170930,Warning:Cannot allocate colormap entry for default background,Eclipse User,/donate,0
53633,message #170931,Make a page break,Eclipse User,/donate,0
53634,message #170932,Debug Error! at Eclipse logout,Eclipse User,/donate,0
53635,message #170938,Eclipse 3.0M4 - I am not told anymore about not being able to replace running code.,Eclipse User,/donate,0
53636,message #170939,using ONE parameter MANY TIMES in the SQL query,Eclipse User,/donate,0
53637,message #170940,Javadoc Support,Jeremy Whitlock,index.php?t=usrinfo&id=16635&,16635
53638,message #170942,"Global Actions on the RCP - writing my own implementations for COPY, PASTE, SELE",Eclipse User,/donate,0
53639,message #170947,Windows-Eclipse Java source corrupted saving to Unix-clearcase,Eclipse User,/donate,0
53640,message #170948,Two Questions: rounding axis values and area chart colors,Eclipse User,/donate,0
53641,message #170950,how can I change the standard property dialog for a multivalued attribute?,Eclipse User,/donate,0
53642,message #170953,Project facet question,Brian Jakubik,index.php?t=usrinfo&id=22552&,22552
53643,message #170955,Attaching to an existing process,Eclipse User,/donate,0
53644,message #170956,Cannot set break point.,Eclipse User,/donate,0
53645,message #170958,Importing Jpef/.bmp into GMF,Eclipse User,/donate,0
53646,message #170961,CVS - 3.0M5 Error when replacing a whole tree.,Roberto Salama,index.php?t=usrinfo&id=58223&,58223
53647,message #170967,Could not uniquely map the type  bug still not fixed,Eclipse User,/donate,0
53648,message #170972,Caching for performance,Eclipse User,/donate,0
53649,message #170973,Using the Jena Framework in an RCP-App,Eclipse User,/donate,0
53650,message #170975,mouse wheel scroll speed,Eclipse User,/donate,0
53651,message #170978,Auto-Re-Deploy?,Eclipse User,/donate,0
53652,message #170983,Set the currency format,Eclipse User,/donate,0
53653,message #170984,what is this error that I am getting?,Eclipse User,/donate,0
53654,message #170985,removal of toolbar from logic example,Eclipse User,/donate,0
53655,message #170986,Autorefresh plugin,Eclipse User,/donate,0
53656,message #170991,Eclipse editor shows only selected item,Eclipse User,/donate,0
53657,message #170996,Gray labels in trees?,Eclipse User,/donate,0
53658,message #170997,switch between debug/release for multiple projects at once,Doug Crawford,index.php?t=usrinfo&id=19153&,19153
53659,message #170999,[GMF]How can I filter My EditParts?,Xingxiao Lu,index.php?t=usrinfo&id=56903&,56903
53660,message #171003,DirectedGraph and Edge.tree field,Donna Gresh,index.php?t=usrinfo&id=16110&,16110
53661,message #171004,New Quick Assist's,Eclipse User,/donate,0
53662,message #171006,Migrating Projects to Eclipse,Eclipse User,/donate,0
53663,message #171010,How to use New Element Spec in a Feature Seq Initializer,Tor Neple,index.php?t=usrinfo&id=22541&,22541
53664,message #171012,Distinguishing local from class variables,Eclipse User,/donate,0
53665,message #171013,Where do I go if I can't get an answer from this newsgroup?,Eclipse User,/donate,0
53666,message #171015,Problems Using DataSourceAdapter into the WebViewer,Thibaud Raison,index.php?t=usrinfo&id=29029&,29029
53667,message #171016,How to generate a makefile ok with Solaris automatically,Eclipse User,/donate,0
53668,message #171017,opening DOS prompt from folder,Eclipse User,/donate,0
53669,message #171019,indention / curly brace,Eclipse User,/donate,0
53670,message #171024,Debugging,Eclipse User,/donate,0
53671,message #171025,Installing BIRT on Sybase's EAServer,Eclipse User,/donate,0
53672,message #171026,Dll Entry point not found,Eclipse User,/donate,0
53673,message #171029,Project references,Don Nelson,index.php?t=usrinfo&id=18051&,18051
53674,message #171036,Can't see connections with Mac OS X,Eclipse User,/donate,0
53675,message #171037,Error when starting Eclipse,Don Nelson,index.php?t=usrinfo&id=18051&,18051
53676,message #171038,eclipse and wtp,Hüseyin Kartal,index.php?t=usrinfo&id=52436&,52436
53677,message #171039,setting general preferences -> polyline decoration disappears,Eclipse User,/donate,0
53678,message #171040,Two installations sharing same workspace,Eclipse User,/donate,0
53679,message #171042,Show a particular PreferencePage?,Eclipse User,/donate,0
53680,message #171043,Repository Module with multiple projects,Eclipse User,/donate,0
53681,message #171044,"MPEs, GEF & Visual/Model information separation",Eclipse User,/donate,0
53682,message #171049,junit.framework.AssertionFailed error not yet implemented,Ted Kubaska,index.php?t=usrinfo&id=36340&,36340
53683,message #171057,Can't load report engine error,Eclipse User,/donate,0
53684,message #171060,Command Used by Eclipse,Eclipse User,/donate,0
53685,message #171063,Indexer   (novice user question),Eclipse User,/donate,0
53686,message #171064,Multiple Annotation Columns in CompositeRuler,Eclipse User,/donate,0
53687,message #171068,Using GEF with a large number of children,Eclipse User,/donate,0
53688,message #171073,exception: java.lang.reflect.InvocationTargetException,Eclipse User,/donate,0
53689,message #171079,CVS problem: Invalid resource name,Eclipse User,/donate,0
53690,message #171080,Slow File Closing,Eclipse User,/donate,0
53691,message #171083,How to get editPart from notation.Diagram,Eclipse User,/donate,0
53692,message #171084,Create Patch with -F^f (or any argument),Simon Hobbs,index.php?t=usrinfo&id=36467&,36467
53693,message #171090,Ask again - Failed deployment on Oracle Application server,Eclipse User,/donate,0
53694,message #171091,Link folders,Eclipse User,/donate,0
53695,message #171102,Why does debugger suddently stop running?,Eclipse User,/donate,0
53696,message #171107,Search foreground background colors - How to set ?,Eclipse User,/donate,0
53697,message #171115,How Add a new action on save ?,Eclipse User,/donate,0
53698,message #171116,failed to add jars,Zohar Amir,index.php?t=usrinfo&id=827&,827
53699,message #171123,Embed SWT Composite inside Draw2D Figures,Dhiraj ,index.php?t=usrinfo&id=34520&,34520
53700,message #171126,Getting started,Eclipse User,/donate,0
53701,message #171127,showing help on mouseroll over,Eclipse User,/donate,0
53702,message #171140,pretty simple question,Eclipse User,/donate,0
53703,message #171145,Problem with a simple plugin,Philip Borlin,index.php?t=usrinfo&id=7387&,7387
53704,message #171147,How to install and use Eclipse without falling into the Java trap?,Eclipse User,/donate,0
53705,message #171151,performance issue,Eclipse User,/donate,0
53706,message #171152,Only one of 3 affixed parent side nodes show up,Tor Neple,index.php?t=usrinfo&id=22541&,22541
53707,message #171157,debug variables blank,Eclipse User,/donate,0
53708,message #171159,Multiple domain models in a diagram,Eclipse User,/donate,0
53709,message #171160,MessageBox,Eclipse User,/donate,0
53710,message #171163,How can you set the font size in Eclipse?,Eclipse User,/donate,0
53711,message #171164,Comment Feature in Eclipse,Eclipse User,/donate,0
53712,message #171166,Tomcat WebappClassLoader and Project Dependencies,Ingo DÃ¼ppe,index.php?t=usrinfo&id=7767&,7767
53713,message #171169,Cannot seem to get beforeOpen script to work,Eclipse User,/donate,0
53714,message #171170,Why the TreeViewerTransferDragListener and TreeViewerTransfer not public?,Eclipse User,/donate,0
53715,message #171182,Feature Value Spec with Enumeration Type,Eclipse User,/donate,0
53716,message #171183,WTP on Linux with Sun JDK 5?,Adrian Pang,index.php?t=usrinfo&id=26918&,26918
53717,message #171187,Code Assist not recognizing (some) Classes,Daniel Abramovich,index.php?t=usrinfo&id=25428&,25428
53718,message #171188,AST - How to identify c++ constructor/desctructor,Sebastian Jagodzinski,index.php?t=usrinfo&id=27978&,27978
53719,message #171189,Build Pah problem,Conor Missing name,index.php?t=usrinfo&id=52514&,52514
53720,message #171190,WTP deployment with jar directory entries?,Ingo DÃ¼ppe,index.php?t=usrinfo&id=7767&,7767
53721,message #171194,Pop-up window in GEF,Eclipse User,/donate,0
53722,message #171196,Is it possible for CDT Parser to ignore header files?,Sebastian Jagodzinski,index.php?t=usrinfo&id=27978&,27978
53723,message #171199,Software Updates,Conor Missing name,index.php?t=usrinfo&id=52514&,52514
53724,message #171204,Compiling Windows resources (.rc),Eclipse User,/donate,0
53725,message #171205,Problem with Javascript,George Handin,index.php?t=usrinfo&id=19023&,19023
53726,message #171208,"SnapToGrid, SnapToGeometry or ....",Eclipse User,/donate,0
53727,message #171211,Extending debug variable view,Eclipse User,/donate,0
53728,message #171213,image problem in html,Uttam Ghosh,index.php?t=usrinfo&id=65133&,65133
53729,message #171218,setting up a plug-in project,Conor Missing name,index.php?t=usrinfo&id=52514&,52514
53730,message #171224,image problem in html,Uttam Ghosh,index.php?t=usrinfo&id=65133&,65133
53731,message #171225,intellisense in eclipse...,Eclipse User,/donate,0
53732,message #171233,Trouble launching TextEditor from GEF,Eclipse User,/donate,0
53733,message #171237,Keyboard Layout,Eclipse User,/donate,0
53734,message #171238,detailed context sensitive help in eclispe,Eclipse User,/donate,0
53735,message #171240,problem in html(image),Jayanta,index.php?t=usrinfo&id=52199&,52199
53736,message #171241,page.bringToTop(IEditorPart),David Bailey,index.php?t=usrinfo&id=1112&,1112
53737,message #171244,AST - access to #define statements?,Sebastian Jagodzinski,index.php?t=usrinfo&id=27978&,27978
53738,message #171246,intellisense  in eclispe,Eclipse User,/donate,0
53739,message #171247,JUnit - enhancement?,Don Nelson,index.php?t=usrinfo&id=18051&,18051
53740,message #171248,How can i make my editor read-only?,Sapna George,index.php?t=usrinfo&id=17282&,17282
53741,message #171251,Re: AST - access to #define statements?,Sebastian Jagodzinski,index.php?t=usrinfo&id=27978&,27978
53742,message #171255,JDK 5.0,Eclipse User,/donate,0
53743,message #171268,Dependency between java project and plugin project,Vladimir Blagojevic,index.php?t=usrinfo&id=5211&,5211
53744,message #171269,Running BIRT under Ensim Pro for Linux,Eclipse User,/donate,0
53745,message #171274,Relative Paths in Managed C/C++ project,Eclipse User,/donate,0
53746,message #171275,Editing read-only files,David Corbin,index.php?t=usrinfo&id=696&,696
53747,message #171277,Can't find junit381src.jar,Eclipse User,/donate,0
53748,message #171279,How to customize enablement in popups,Eclipse User,/donate,0
53749,message #171281,Where is the CDT error log located,Eclipse User,/donate,0
53750,message #171285,Eclipse Shuts Down when Changing Report Parameters,Eclipse User,/donate,0
53751,message #171288,How can I set the size of tabs in eclipse?,Eclipse User,/donate,0
53752,message #171289,More than one instances of Eclipse running simultaneously on one workspace,Alex Chapiro,index.php?t=usrinfo&id=2389&,2389
53753,message #171290,Java5.0/Eclipse3.1 - will all features be supported?,Guillaume Pothier,index.php?t=usrinfo&id=7713&,7713
53754,message #171292,"Diagram background, can't add elements?",Eclipse User,/donate,0
53755,message #171293,CDT compiler options,Eclipse User,/donate,0
53756,message #171295,How to set the return character to UNIX instead of windows?,Eclipse User,/donate,0
53757,message #171301,Loading debug symbols for external shared libraries?,Eclipse User,/donate,0
53758,message #171302,Compartment ScrollBar not coming,Eclipse User,/donate,0
53759,message #171304,"help please, eclipse has deleted all my directories",Eclipse User,/donate,0
53760,message #171309,Custom figures and two figures for one editpart,Eclipse User,/donate,0
53761,message #171317,Bad defaults for parsers and building,Eclipse User,/donate,0
53762,message #171319,why do i get an out of memory error...,Eclipse User,/donate,0
53763,message #171321,Struts console popup,Eclipse User,/donate,0
53764,message #171330,Howto change deploying path,Mauro Gajetti,index.php?t=usrinfo&id=28138&,28138
53765,message #171334,Customize representation of variables during debugging,Mikael Olenfalk,index.php?t=usrinfo&id=32874&,32874
53766,message #171337,Duplicate node bug,Andy Evans,index.php?t=usrinfo&id=23023&,23023
53767,message #171338,Integrate BIRT DESIGNER,Eclipse User,/donate,0
53768,message #171341,How to publish jars to WEB-INF/lib?,Eclipse User,/donate,0
53769,message #171347,link 2 data sets,Eclipse User,/donate,0
53770,message #171351,Eclipse 3.0 M5 fails on AIX 4.3.3 - help!,Eclipse User,/donate,0
53771,message #171353,Installing Eclipse on RHEL4 GNU/Linux,Eclipse User,/donate,0
53772,message #171354,How do I draw a line?,Eclipse User,/donate,0
53773,message #171355,BIRT Report Integration - Platform.startup exception,Eclipse User,/donate,0
53774,message #171356,Survey on Understanding Code,Vineet Sinha,index.php?t=usrinfo&id=19624&,19624
53775,message #171368,JDT project filtered resources,Boris Hamanov,index.php?t=usrinfo&id=1322&,1322
53776,message #171371,copy and paste bug?,Lorenzo Bettini,index.php?t=usrinfo&id=31021&,31021
53777,message #171372,CDT 3.1 RC3 Now Available,Eclipse User,/donate,0
53778,message #171376,DataSet exception,Raquib Mahmood Shoeb,index.php?t=usrinfo&id=28120&,28120
53779,message #171377,Converting an Eclipse Project to a Jar,Eclipse User,/donate,0
53780,message #171379,multiple monitor support?,Eclipse User,/donate,0
53781,message #171380,Re: Showing source code outline in C Project,Paul Webster,index.php?t=usrinfo&id=17212&,17212
53782,message #171384,optinal Parameter and SQL Query,Eclipse User,/donate,0
53783,message #171385,Get update sites when upgrading,mikael petterson,index.php?t=usrinfo&id=12994&,12994
53784,message #171389,Showing the Toolbar,Fabrice Dubach,index.php?t=usrinfo&id=35544&,35544
53785,message #171390,How to use the example of redbook on the workbench,Eclipse User,/donate,0
53786,message #171391,Background,Nicolas DULONG,index.php?t=usrinfo&id=28511&,28511
53787,message #171392,Automatically select for Class creation,Eclipse User,/donate,0
53788,message #171393,How to get a bug fixed,Syed Rizvi,index.php?t=usrinfo&id=7555&,7555
53789,message #171395,Enabling Selection,Neeraj Bhusare,index.php?t=usrinfo&id=41719&,41719
53790,message #171396,"How to run the example of GEF , ""flow""""logic""?",Eclipse User,/donate,0
53791,message #171399,Does eclipse provide API to search main types?,Eclipse User,/donate,0
53792,message #171401,how to backup update site bookmarks,Eclipse User,/donate,0
53793,message #171404,model change notification from commands,Eclipse User,/donate,0
53794,message #171407,Setting environment variables from within Java/Eclipse,Eclipse User,/donate,0
53795,message #171408,NonResizableEditPolicy how to change Color,Eclipse User,/donate,0
53796,message #171410,Porting Touchgraph to SWT/Draw2D/GEF,Frank Sauer,index.php?t=usrinfo&id=12923&,12923
53797,message #171411,Accelarators for Actions,Eclipse User,/donate,0
53798,message #171413,Eclipse 3.2 & AIX 5.3,Eclipse User,/donate,0
53799,message #171417,Where can i find a overview of all Eclipse 3.0 keybindings,Eclipse User,/donate,0
53800,message #171421,Border of cells,Nicolas DULONG,index.php?t=usrinfo&id=28511&,28511
53801,message #171424,NoSUchMethodError using Weblogic with PageFlows,Eclipse User,/donate,0
53802,message #171429,Debug of scripts inside Birt,Eclipse User,/donate,0
53803,message #171432,"Providing ""missing"" rows via scripted dataset",Eclipse User,/donate,0
53804,message #171434,Integrating BIRT into Web App,Eclipse User,/donate,0
53805,message #171435,Improved RCP integration with BIRT,Sheldon Lee-Loy,index.php?t=usrinfo&id=4050&,4050
53806,message #171439,Why is it so SLOW ?,Eclipse User,/donate,0
53807,message #171450,How to execute cc+ under Eclipse,Eclipse User,/donate,0
53808,message #171453,writing a custom launcher,Eclipse User,/donate,0
53809,message #171454,Dynamic Web Project with old project structure,Eclipse User,/donate,0
53810,message #171455,Any risks to Eclipse 3.1.2 instance by installing 3.2?,David M. Karr,index.php?t=usrinfo&id=22725&,22725
53811,message #171461,AMD64 and sqlpage,Eclipse User,/donate,0
53812,message #171462,Debug Error: mi_cmd_stack_list_frames: No stack,Eclipse User,/donate,0
53813,message #171464,AMD64 and sqlpage,Eclipse User,/donate,0
53814,message #171469,Capture an exception,Eclipse User,/donate,0
53815,message #171470,bendpoint support for rectangular connection.,mithun ruikar,index.php?t=usrinfo&id=16650&,16650
53816,message #171472,compilation error,Eclipse User,/donate,0
53817,message #171474,how to use setConstraint(Object cons),mithun ruikar,index.php?t=usrinfo&id=16650&,16650
53818,message #171479,XSLT,Eclipse User,/donate,0
53819,message #171480,GEF in a standalone Application,Eclipse User,/donate,0
53820,message #171491,Attaching to processes in Linux 2.4 using Eclipse 3.X,Eclipse User,/donate,0
53821,message #171493,CDT 3.1.2 how to create many targets/binaries in one project.,Eclipse User,/donate,0
53822,message #171494,Gef in a standalone application,Eclipse User,/donate,0
53823,message #171496,How to avoid connecting two or more links to the same point...,Eclipse User,/donate,0
53824,message #171498,"Tool, Command and EditPolicy architecture question",Eclipse User,/donate,0
53825,message #171501,3.2 Migration Question,Lenora Wright,index.php?t=usrinfo&id=6625&,6625
53826,message #171504,Debugger stops working when calling static function,Eclipse User,/donate,0
53827,message #171503,Re: Problems with use of EMF contextmenu in GMF Editor,Marcelo Paternostro,index.php?t=usrinfo&id=166&,166
53828,message #171506,CDT 3.1.2 how to debug inside a eclipse console,Eclipse User,/donate,0
53829,message #171507,"Project won't build for ""unbound classpath variable"" fixed outside of eclipse",David M. Karr,index.php?t=usrinfo&id=22725&,22725
53830,message #171511,Mandatory snippet variable values?,Malcom Zung,index.php?t=usrinfo&id=464&,464
53831,message #171512,Searching in my code is broken?,Nis-Lennart Nissen,index.php?t=usrinfo&id=17243&,17243
53832,message #171513,Progress Monitor + User Input,Eclipse User,/donate,0
53833,message #171514,What does the pipe cursor mean?,Eclipse User,/donate,0
53834,message #171522,derby-based webapp -- where to put db drivers?,Kristian Rink,index.php?t=usrinfo&id=25082&,25082
53835,message #171524,Is there a roadmap for releases?,Eclipse User,/donate,0
53836,message #171528,Supplied Connection,Eclipse User,/donate,0
53837,message #171529,Re-order children in compartment,Eclipse User,/donate,0
53838,message #171533,CDT step over leads to straight through processing to program end,Eclipse User,/donate,0
53839,message #171534,SOAP generated for Vector,Eclipse User,/donate,0
53840,message #171536,Error 500 in BirtViewer inside Birt 2.0.1,Eclipse User,/donate,0
53841,message #171537,Can there be A Central Plugin List in Update Manager,Eclipse User,/donate,0
53842,message #171542,graphical read-only view of non-child object in a compartment,Julien Deantoni,index.php?t=usrinfo&id=45384&,45384
53843,message #171543,GDB cywin path RANT!,Eclipse User,/donate,0
53844,message #171548,EAR LIbrary container,Panagiotis Korros,index.php?t=usrinfo&id=4296&,4296
53845,message #171549,Settings while creating a plug-in project,Conor Missing name,index.php?t=usrinfo&id=52514&,52514
53846,message #171552,Progress view square,Eclipse User,/donate,0
53847,message #171554,How to refresh title bar,Eclipse User,/donate,0
53848,message #171556,Plug-in Fragment,Eclipse User,/donate,0
53849,message #171558,Configuration of html formatting style,Eclipse User,/donate,0
53850,message #171562,creating extension-points,rich boakes,index.php?t=usrinfo&id=6876&,6876
53851,message #171564,connections with right angle bends,mithun ruikar,index.php?t=usrinfo&id=16650&,16650
53852,message #171565,Plug-in Fragment,Eclipse User,/donate,0
53853,message #171566,Asynchronous web services,plork123,index.php?t=usrinfo&id=16747&,16747
53854,message #171567,How to pass parameter to scripted data set ?,Eclipse User,/donate,0
53855,message #171571,why does the editor work against the code-formatter?,Eclipse User,/donate,0
53856,message #171572,Need to know the when is printing,Eclipse User,/donate,0
53857,message #171574,org.eclipse.wst.wsdl.util.WSDLResourceImpl,Sven Krause,index.php?t=usrinfo&id=16556&,16556
53858,message #171575,Problem with multiple emf jar files?,Eclipse User,/donate,0
53859,message #171576,Blank Dialog Box When Setting Include Path,Eclipse User,/donate,0
53860,message #171578,Font Control in Linux,Eclipse User,/donate,0
53861,message #171584,Exclusion from Full C/C++ Indexer,Eclipse User,/donate,0
53862,message #171585,AXIS 2,plork123,index.php?t=usrinfo&id=16747&,16747
53863,message #171587,J ?,Daniel Abramovich,index.php?t=usrinfo&id=25428&,25428
53864,message #171589,Flakiness with Navigator and linked folders,Eclipse User,/donate,0
53865,message #171592,JVM crashes on exit.,Eclipse User,/donate,0
53866,message #171594,connect to the Eclipse Project CVS repository fail.,Eclipse User,/donate,0
53867,message #171596,J ?,Daniel Abramovich,index.php?t=usrinfo&id=25428&,25428
53868,message #171597,Multiple palette entries to draw same node with different values?,Ryan Waters,index.php?t=usrinfo&id=49787&,49787
53869,message #171600,eclipse 2.1 won't start on new win32 install,Eclipse User,/donate,0
53870,message #171601,How to limit the number of connections?,Eclipse User,/donate,0
53871,message #171607,Javadoc tags() method,Jun-Ki Lee,index.php?t=usrinfo&id=31477&,31477
53872,message #171608,Memory renderings,Axel Mueller,index.php?t=usrinfo&id=26186&,26186
53873,message #171609,anyone use Code Generator Wizard - eclipse Plug-in,plork123,index.php?t=usrinfo&id=16747&,16747
53874,message #171611,Cannot import from default package,Eclipse User,/donate,0
53875,message #171612,Auto arrange question,Eclipse User,/donate,0
53876,message #171615,Create watch expression from variable,Axel Mueller,index.php?t=usrinfo&id=26186&,26186
53877,message #171616,Possible to collapse part of the code?,Eclipse User,/donate,0
53878,message #171620,Prevent link deleting,Eclipse User,/donate,0
53879,message #171623,Show QString in Debug,Axel Mueller,index.php?t=usrinfo&id=26186&,26186
53880,message #171624,Problems when reading and displaying cerain characters using servlets,Eclipse User,/donate,0
53881,message #171629,Need a good technical book on GEF,Eclipse User,/donate,0
53882,message #171636,How to initate a diagram with something other than the canvas model element?,John Gilbert,index.php?t=usrinfo&id=14670&,14670
53883,message #171638,how do i configure an external library?,Eclipse User,/donate,0
53884,message #171641,[ANN] AdvanQas - advanced quick assists for Java editor,Eclipse User,/donate,0
53885,message #171651,Debugger No Source Found and src.zip,Eclipse User,/donate,0
53886,message #171653,Assign color to bar chart series dynamically,Eclipse User,/donate,0
53887,message #171655,refactoring affecting JSP,Zohar Amir,index.php?t=usrinfo&id=827&,827
53888,message #171657,"error when trying to add an ""external include path""",Eclipse User,/donate,0
53889,message #171663,How to treat Java files with extension,Eclipse User,/donate,0
53890,message #171664,How do I validate an XML file with another extention than .xml,Eclipse User,/donate,0
53891,message #171665,Can I prevent expanding the macros ?,Hitoshi Sato,index.php?t=usrinfo&id=20529&,20529
53892,message #171669,Date Report Parameters only work in designer,Eclipse User,/donate,0
53893,message #171670,Importing External Jar Files into Ear,Eclipse User,/donate,0
53894,message #171671,HTML validation error into the Problems view?,Eclipse User,/donate,0
53895,message #171673,GDB command file ignored?,Eclipse User,/donate,0
53896,message #171677,Anyone running BIRT 2.1 on a non Windows machine?,Eclipse User,/donate,0
53897,message #171678,WYSIWYG web page designer for Eclipse?,Eclipse User,/donate,0
53898,message #171680,Sharing project properties between developpers,Eclipse User,/donate,0
53899,message #171685,"Scripting DS, Custom POJO and Classpath.",Eclipse User,/donate,0
53900,message #171686,Mac: Java CocoaComponent compatibility mode,Eclipse User,/donate,0
